iform	iclass	category	extension	isa_set	attributes	xed_descriptor_rows	coverage_status	cdisasm_name	cdisasm_name_id	name_match_kind	name_match_rule	source_name_reference	generated_fallback_assignment	success_cases	missing_cases	profile_cases
VFRCZPD_XMMdq_MEMdq	VFRCZPD	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPD	844	exact		True	True	cycle2_p065_vfrczpd_xmm_mem		
VFRCZPD_XMMdq_XMMdq	VFRCZPD	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPD	844	exact		True	True	cycle2_p065_vfrczpd_xmm		
VFRCZPD_YMMqq_MEMqq	VFRCZPD	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPD	844	exact		True	True	cycle2_p065_vfrczpd_ymm_mem		
VFRCZPD_YMMqq_YMMqq	VFRCZPD	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPD	844	exact		True	True	extra_xop_map9_vfrczpd_ymm		
VFRCZPS_XMMdq_MEMdq	VFRCZPS	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPS	843	exact		True	True	cycle2_p065_vfrczps_xmm_mem		
VFRCZPS_XMMdq_XMMdq	VFRCZPS	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPS	843	exact		True	True	extra_xop_map9_vfrczps_mode16_b_ignored		extra_xop_map9_haswell_gate
VFRCZPS_YMMqq_MEMqq	VFRCZPS	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPS	843	exact		True	True	cycle2_p065_vfrczps_ymm_mem		
VFRCZPS_YMMqq_YMMqq	VFRCZPS	XOP	XOP	XOP	AMDONLY MXCSR	1	corpus_reachable	VFRCZPS	843	exact		True	True	cycle2_p065_vfrczps_ymm		
VFRCZSD_XMMdq_MEMq	VFRCZSD	XOP	XOP	XOP	AMDONLY MXCSR SIMD_SCALAR	1	corpus_reachable	VFRCZSD	846	exact		True	True	extra_xop_map9_vfrczsd_m64		
VFRCZSD_XMMdq_XMMq	VFRCZSD	XOP	XOP	XOP	AMDONLY MXCSR SIMD_SCALAR	1	corpus_reachable	VFRCZSD	846	exact		True	True	cycle2_p065_vfrczsd_xmm		
VFRCZSS_XMMdq_MEMd	VFRCZSS	XOP	XOP	XOP	AMDONLY MXCSR SIMD_SCALAR	1	corpus_reachable	VFRCZSS	845	exact		True	True	extra_xop_map9_vfrczss_m32		
VFRCZSS_XMMdq_XMMd	VFRCZSS	XOP	XOP	XOP	AMDONLY MXCSR SIMD_SCALAR	1	corpus_reachable	VFRCZSS	845	exact		True	True	cycle2_p065_vfrczss_xmm		
VGATHERDPD_XMMf64_MASKmskw_MEMf64_AVX512_VL128	VGATHERDPD	GATHER	AVX512EVEX	AVX512F_128	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPD	1718	exact		False	True			
VGATHERDPD_XMMf64_MEMf64_XMMi64_VL128	VGATHERDPD	AVX2GATHER	AVX2GATHER	AVX2GATHER	DWORD_INDICES ELEMENT_SIZE_Q GATHER SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERDPD	1718	exact		False	True	avx2_vgatherdpd_xmm		
VGATHERDPD_YMMf64_MASKmskw_MEMf64_AVX512_VL256	VGATHERDPD	GATHER	AVX512EVEX	AVX512F_256	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPD	1718	exact		False	True			
VGATHERDPD_YMMf64_MEMf64_YMMi64_VL256	VGATHERDPD	AVX2GATHER	AVX2GATHER	AVX2GATHER	DWORD_INDICES ELEMENT_SIZE_Q GATHER SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERDPD	1718	exact		False	True	avx2_vgatherdpd_ymm		
VGATHERDPD_ZMMf64_MASKmskw_MEMf64_AVX512_VL512	VGATHERDPD	GATHER	AVX512EVEX	AVX512F_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPD	1718	exact		False	True			
VGATHERDPS_XMMf32_MASKmskw_MEMf32_AVX512_VL128	VGATHERDPS	GATHER	AVX512EVEX	AVX512F_128	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPS	1719	exact		False	True			
VGATHERDPS_XMMf32_MEMf32_XMMi32_VL128	VGATHERDPS	AVX2GATHER	AVX2GATHER	AVX2GATHER	DWORD_INDICES ELEMENT_SIZE_D GATHER SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERDPS	1719	exact		False	True	avx2_vgatherdps_xmm		
VGATHERDPS_YMMf32_MASKmskw_MEMf32_AVX512_VL256	VGATHERDPS	GATHER	AVX512EVEX	AVX512F_256	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPS	1719	exact		False	True			
VGATHERDPS_YMMf32_MEMf32_YMMi32_VL256	VGATHERDPS	AVX2GATHER	AVX2GATHER	AVX2GATHER	DWORD_INDICES ELEMENT_SIZE_D GATHER SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERDPS	1719	exact		False	True	avx2_vgatherdps_ymm		
VGATHERDPS_ZMMf32_MASKmskw_MEMf32_AVX512_VL512	VGATHERDPS	GATHER	AVX512EVEX	AVX512F_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERDPS	1719	exact		False	True			
VGATHERPF0DPD_MEMf64_MASKmskw_AVX512PF_VL512	VGATHERPF0DPD	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF0DPD	1720	exact		False	True			
VGATHERPF0DPS_MEMf32_MASKmskw_AVX512PF_VL512	VGATHERPF0DPS	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF0DPS	1721	exact		False	True			
VGATHERPF0QPD_MEMf64_MASKmskw_AVX512PF_VL512	VGATHERPF0QPD	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF0QPD	1722	exact		False	True			
VGATHERPF0QPS_MEMf32_MASKmskw_AVX512PF_VL512	VGATHERPF0QPS	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF0QPS	1723	exact		False	True			
VGATHERPF1DPD_MEMf64_MASKmskw_AVX512PF_VL512	VGATHERPF1DPD	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF1DPD	1724	exact		False	True			
VGATHERPF1DPS_MEMf32_MASKmskw_AVX512PF_VL512	VGATHERPF1DPS	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT DWORD_INDICES GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF1DPS	1725	exact		False	True			
VGATHERPF1QPD_MEMf64_MASKmskw_AVX512PF_VL512	VGATHERPF1QPD	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF1QPD	1726	exact		False	True			
VGATHERPF1QPS_MEMf32_MASKmskw_AVX512PF_VL512	VGATHERPF1QPS	GATHER	AVX512EVEX	AVX512PF_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION PREFETCH QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERPF1QPS	1727	exact		False	True			
VGATHERQPD_XMMf64_MASKmskw_MEMf64_AVX512_VL128	VGATHERQPD	GATHER	AVX512EVEX	AVX512F_128	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPD	1728	exact		False	True			
VGATHERQPD_XMMf64_MEMf64_XMMi64_VL128	VGATHERQPD	AVX2GATHER	AVX2GATHER	AVX2GATHER	ELEMENT_SIZE_Q GATHER QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERQPD	1728	exact		False	True	avx2_vgatherqpd_xmm		
VGATHERQPD_YMMf64_MASKmskw_MEMf64_AVX512_VL256	VGATHERQPD	GATHER	AVX512EVEX	AVX512F_256	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPD	1728	exact		False	True			
VGATHERQPD_YMMf64_MEMf64_YMMi64_VL256	VGATHERQPD	AVX2GATHER	AVX2GATHER	AVX2GATHER	ELEMENT_SIZE_Q GATHER QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERQPD	1728	exact		False	True	avx2_vgatherqpd_ymm		
VGATHERQPD_ZMMf64_MASKmskw_MEMf64_AVX512_VL512	VGATHERQPD	GATHER	AVX512EVEX	AVX512F_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPD	1728	exact		False	True			
VGATHERQPS_XMMf32_MASKmskw_MEMf32_AVX512_VL128	VGATHERQPS	GATHER	AVX512EVEX	AVX512F_128	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPS	1729	exact		False	True			
VGATHERQPS_XMMf32_MASKmskw_MEMf32_AVX512_VL256	VGATHERQPS	GATHER	AVX512EVEX	AVX512F_256	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPS	1729	exact		False	True			
VGATHERQPS_XMMf32_MEMf32_XMMi32_VL128	VGATHERQPS	AVX2GATHER	AVX2GATHER	AVX2GATHER	ELEMENT_SIZE_D GATHER QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERQPS	1729	exact		False	True	avx2_vgatherqps_xmm		
VGATHERQPS_XMMf32_MEMf32_XMMi32_VL256	VGATHERQPS	AVX2GATHER	AVX2GATHER	AVX2GATHER	ELEMENT_SIZE_D GATHER QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	corpus_reachable	VGATHERQPS	1729	exact		False	True	avx2_vgatherqps_xmm_ymm_index		
VGATHERQPS_YMMf32_MASKmskw_MEMf32_AVX512_VL512	VGATHERQPS	GATHER	AVX512EVEX	AVX512F_512	DISP8_GSCAT GATHER MASKOP_EVEX MEMORY_FAULT_SUPPRESSION QWORD_INDICES SPECIAL_AGEN_REQUIRED	1	catalog_only	VGATHERQPS	1729	exact		False	True			
VGETEXPBF16_XMMbf16_MASKmskw_MEMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	BROADCAST_ENABLED DISP8_FULL FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	cycle381_vgetexpbf16_xmm_mem		
VGETEXPBF16_XMMbf16_MASKmskw_XMMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	extra_evex_vgetexpbf16_xmm		
VGETEXPBF16_YMMbf16_MASKmskw_MEMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	BROADCAST_ENABLED DISP8_FULL FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	extra_evex_vgetexpbf16_broadcast		
VGETEXPBF16_YMMbf16_MASKmskw_YMMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	extra_evex_vgetexpbf16_ymm		
VGETEXPBF16_ZMMbf16_MASKmskw_MEMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	BROADCAST_ENABLED DISP8_FULL FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	cycle381_vgetexpbf16_zmm_mem		
VGETEXPBF16_ZMMbf16_MASKmskw_ZMMbf16_AVX512	VGETEXPBF16	AVX512	AVX512EVEX	AVX10_2_BF16_512	FIXED_ROUNDING_RNE FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX	1	corpus_reachable	VGETEXPBF16	1128	exact		True	True	extra_evex_vgetexpbf16_zmm		extra_evex_vgetexpbf16_granite_gate
VGETEXPPD_XMMf64_MASKmskw_MEMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPD	1123	exact		True	True	extra_evex_vgetexppd_xmm_broadcast		
VGETEXPPD_XMMf64_MASKmskw_XMMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPD	1123	exact		True	True	cycle3_p161_vgetexppd_xmm_reg		
VGETEXPPD_YMMf64_MASKmskw_MEMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPD	1123	exact		True	True	extra_evex_vgetexppd_ymm_disp8		
VGETEXPPD_YMMf64_MASKmskw_YMMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPD	1123	exact		True	True	cycle3_p161_vgetexppd_ymm_reg		
VGETEXPPD_ZMMf64_MASKmskw_MEMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VGETEXPPD	1123	exact		True	True	cycle3_p161_vgetexppd_zmm_mem		
VGETEXPPD_ZMMf64_MASKmskw_ZMMf64_AVX512	VGETEXPPD	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX MXCSR	2	corpus_reachable	VGETEXPPD	1123	exact		True	True	extra_evex_vgetexppd_zmm		
VGETEXPPH_XMMf16_MASKmskw_MEMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VGETEXPPH	1126	exact		True	True	cycle3_p163_vgetexpph_xmm_mem		
VGETEXPPH_XMMf16_MASKmskw_XMMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_128	MASKOP_EVEX MXCSR	1	corpus_reachable	VGETEXPPH	1126	exact		True	True	extra_evex_vgetexpph_xmm		
VGETEXPPH_YMMf16_MASKmskw_MEMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VGETEXPPH	1126	exact		True	True	cycle3_p163_vgetexpph_ymm_mem		
VGETEXPPH_YMMf16_MASKmskw_YMMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_256	MASKOP_EVEX MXCSR	1	corpus_reachable	VGETEXPPH	1126	exact		True	True	extra_evex_vgetexpph_ymm		
VGETEXPPH_ZMMf16_MASKmskw_MEMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VGETEXPPH	1126	exact		True	True	extra_evex_vgetexpph_broadcast,extra_evex_vgetexpph_memory		
VGETEXPPH_ZMMf16_MASKmskw_ZMMf16_AVX512	VGETEXPPH	FP16	AVX512EVEX	AVX512_FP16_512	MASKOP_EVEX MXCSR	2	corpus_reachable	VGETEXPPH	1126	exact		True	True	extra_evex_vgetexpph_sae_ll0,extra_evex_vgetexpph_sae_ll1,extra_evex_vgetexpph_sae_ll2,extra_evex_vgetexpph_sae_ll3,extra_evex_vgetexpph_zmm_granite_legacy,extra_evex_vgetexpph_zmm_sapphire		extra_evex_vgetexpph_ice_lake_gate
VGETEXPPS_XMMf32_MASKmskw_MEMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_128	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPS	1122	exact		True	True	cycle3_p162_vgetexpps_xmm_mem		
VGETEXPPS_XMMf32_MASKmskw_XMMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_128	MASKOP_EVEX MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPS	1122	exact		True	True	extra_evex_vgetexpps_xmm_skylake_sp		extra_evex_vgetexpps_knm_vl_gate
VGETEXPPS_YMMf32_MASKmskw_MEMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_256	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPS	1122	exact		True	True	cycle3_p162_vgetexpps_ymm_mem		
VGETEXPPS_YMMf32_MASKmskw_YMMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_256	MASKOP_EVEX MXCSR USES_DAZ	1	corpus_reachable	VGETEXPPS	1122	exact		True	True	cycle3_p162_vgetexpps_ymm_reg		
VGETEXPPS_ZMMf32_MASKmskw_MEMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_512	BROADCAST_ENABLED DISP8_FULL MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR	1	corpus_reachable	VGETEXPPS	1122	exact		True	True	extra_evex_vgetexpps_broadcast,extra_evex_vgetexpps_full_disp8		
VGETEXPPS_ZMMf32_MASKmskw_ZMMf32_AVX512	VGETEXPPS	AVX512	AVX512EVEX	AVX512F_512	MASKOP_EVEX MXCSR	2	corpus_reachable	VGETEXPPS	1122	exact		True	True	extra_evex_vgetexpps_address_prefix,extra_evex_vgetexpps_avx10,extra_evex_vgetexpps_knm_zmm,extra_evex_vgetexpps_sae,extra_evex_vgetexpps_skylake_sp,extra_evex_vgetexpps_zmm		extra_evex_vgetexpps_skylake_gate
VGETEXPSD_XMMf64_MASKmskw_XMMf64_MEMf64_AVX512	VGETEXPSD	AVX512	AVX512EVEX	AVX512F_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	corpus_reachable	VGETEXPSD	1125	exact		True	True	extra_evex_vgetexpsd_memory		
VGETEXPSD_XMMf64_MASKmskw_XMMf64_XMMf64_AVX512	VGETEXPSD	AVX512	AVX512EVEX	AVX512F_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	corpus_reachable	VGETEXPSD	1125	exact		True	True	extra_evex_vgetexpsd_high_xmm,extra_evex_vgetexpsd_sae		
VGETEXPSH_XMMf16_MASKmskw_XMMf16_MEMf16_AVX512	VGETEXPSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	corpus_reachable	VGETEXPSH	1127	exact		True	True	extra_evex_vgetexpsh_memory		
VGETEXPSH_XMMf16_MASKmskw_XMMf16_XMMf16_AVX512	VGETEXPSH	FP16	AVX512EVEX	AVX512_FP16_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	corpus_reachable	VGETEXPSH	1127	exact		True	True	extra_evex_vgetexpsh_ll0,extra_evex_vgetexpsh_ll1_alias,extra_evex_vgetexpsh_ll2_alias,extra_evex_vgetexpsh_sae_ll3_alias		
VGETEXPSS_XMMf32_MASKmskw_XMMf32_MEMf32_AVX512	VGETEXPSS	AVX512	AVX512EVEX	AVX512F_SCALAR	DISP8_SCALAR MASKOP_EVEX MEMORY_FAULT_SUPPRESSION MXCSR SIMD_SCALAR	1	corpus_reachable	VGETEXPSS	1124	exact		True	True	extra_evex_vgetexpss_memory		
VGETEXPSS_XMMf32_MASKmskw_XMMf32_XMMf32_AVX512	VGETEXPSS	AVX512	AVX512EVEX	AVX512F_SCALAR	MASKOP_EVEX MXCSR SIMD_SCALAR	2	corpus_reachable	VGETEXPSS	1124	exact		True	True	extra_evex_vgetexpss_knm,extra_evex_vgetexpss_mode16,extra_evex_vgetexpss_mode32,extra_evex_vgetexpss_xmm		
VGETMANTBF16_XMMbf16_MASKmskw_MEMbf16_IMM8_AVX512	VGETMANTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	BROADCAST_ENABLED DISP8_FULL FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	catalog_only	VGETMANTBF16	1730	exact		False	True			
VGETMANTBF16_XMMbf16_MASKmskw_XMMbf16_IMM8_AVX512	VGETMANTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_128	FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX	1	catalog_only	VGETMANTBF16	1730	exact		False	True			
VGETMANTBF16_YMMbf16_MASKmskw_MEMbf16_IMM8_AVX512	VGETMANTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	BROADCAST_ENABLED DISP8_FULL FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX MEMORY_FAULT_SUPPRESSION	1	catalog_only	VGETMANTBF16	1730	exact		False	True			
VGETMANTBF16_YMMbf16_MASKmskw_YMMbf16_IMM8_AVX512	VGETMANTBF16	AVX512	AVX512EVEX	AVX10_2_BF16_256	FLUSH_INPUT_DENORM FLUSH_OUTPUT_DENORM MASKOP_EVEX	1	catalog_only	VGETMANTBF16	1730	exact		False	True			
