form_id	internal_name	mnemonic	assembly_template	feature_condition_id	condition_digest	preferred_digest	operation_id
A32/dp/dpregis/logic3reg_immsh/MOV_r_A1	LSL	LSL	LSL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__14><rule:Rm__7><rule:COMMA><rule:hash><rule:imm__10>	0	a622d009020c68084d3163cb67b309a8450f78951441d8172731b88ccf1a678c	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSL_MOV_r
A32/dp/dpregis/logic3reg_immsh/MOV_r_A1	LSR	LSR	LSR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__14><rule:Rm__7><rule:COMMA><rule:hash><rule:imm__11>	0	2cdfa868ef5247b6c0f65d8e0663719e100f13f18a9e503743f6e412eea4703d	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSR_MOV_r
A32/dp/dpregis/logic3reg_immsh/MOV_r_A1	ROR	ROR	ROR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__14><rule:Rm__7><rule:COMMA><rule:hash><rule:imm__9>	0	db9350418f22a47ee1bfeb45fb2c6fe700ceae729fe247c09dee6240f34ab235	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ROR_MOV_r
A32/dp/dpregis/logic3reg_immsh/MOV_r_A1_RRX	RRX	RRX	RRX<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice__14><rule:Rm__7>	0	7cc9fa055b62d1bbb6054b9ce756d95617af9fe97918ad6c8901480c7d3a7afc	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	RRX_MOV_r
A32/dp/dpregrs/logic3reg_regsh/MOVS_rr_A1	ASRS	ASRS	ASRS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	4c2b103ec0479bcf7f37123795298d7a3d2f117f51d92a0c151a274f2afea909	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ASRS_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOVS_rr_A1	LSLS	LSLS	LSLS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	723d3feebeaff59a07b28c2d476e83eeadc61c110068ab20d18975145335aaff	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSLS_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOVS_rr_A1	LSRS	LSRS	LSRS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	005d458fe0321b7458ae5712dd6c221691e14e3012df51b2a8c942f1730d603b	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSRS_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOVS_rr_A1	RORS	RORS	RORS<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__4>	0	45e738c32fad6ff2821943a45ff0d8a750f643fd28bf2e67cfd88a5f924ade21	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	RORS_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOV_rr_A1	ASR	ASR	ASR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	13b0b3b1a23ee5509c182bb7e2d68313232d50d1e101bb71b3b0c753ea908164	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ASR_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOV_rr_A1	LSL	LSL	LSL<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	de39bea8aa3d1ed25e003e50193b35a794583f01ae30f71960346662099e1522	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSL_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOV_rr_A1	LSR	LSR	LSR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__3>	0	90a35d21d7dce9acd513bab12553f4d78706c67783acdce0f3174fce26cf0465	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	LSR_MOV_rr
A32/dp/dpregrs/logic3reg_regsh/MOV_rr_A1	ROR	ROR	ROR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:rd_choice><rule:Rm__3><rule:COMMA><rule:Rs__4>	0	d5841360901961973f70b76fec95e133674c375bfc8c9f868f376f9ba4ead329	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	ROR_MOV_rr
A32/dp/xldst/ldstximm/LDRD_l_A1	A1B	LDRD	LDRD<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__3><rule:COMMA><rule:Rt2__2><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>]	0	a3b54a0855bf9c68cc0a68335fdb749b2008892f9fff366cbb06b3dc875a6ada	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDRD_l
A32/dp/xldst/ldstximm/LDRH_l_A1	A1B	LDRH	LDRH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>]	0	24b45cc568ec3338f38cf12cb056edb8a658aee46c035d7893bb2860fb823de5	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDRH_l
A32/dp/xldst/ldstximm/LDRSB_l_A1	A1B	LDRSB	LDRSB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>]	0	24b45cc568ec3338f38cf12cb056edb8a658aee46c035d7893bb2860fb823de5	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDRSB_l
A32/dp/xldst/ldstximm/LDRSH_l_A1	A1B	LDRSH	LDRSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm4H_imm4L__2>]	0	24b45cc568ec3338f38cf12cb056edb8a658aee46c035d7893bb2860fb823de5	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDRSH_l
A32/ldstimm/LDRB_l_A1	A1B	LDRB	LDRB<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__25>]	0	24b45cc568ec3338f38cf12cb056edb8a658aee46c035d7893bb2860fb823de5	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDRB_l
A32/ldstimm/LDR_i_A1_post	POP	POP	POP<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:single_register_list__2>	0	5016d6f12c887e06b8a1c0c33caab6f98e6296ccaddc7490d7ac26ee4a50e350	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	POP_LDR_i
A32/ldstimm/LDR_l_A1	A1B	LDR	LDR<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:Rt__5><rule:COMMA>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__25>]	0	24b45cc568ec3338f38cf12cb056edb8a658aee46c035d7893bb2860fb823de5	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	LDR_l
A32/ldstimm/STR_i_A1_pre	PUSH	PUSH	PUSH<rule:cond_choice><rule:qw_option_choice><rule:SPACE><rule:single_register_list>	0	81d86f32c2dddff6e413b188ee68dfbde94222bd1957975626edce5e62784a64	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	PUSH_STR_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VBIC_i_A1_D	VAND	VAND	VAND<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I32<rule:SPACE><rule:d_vd_choice><rule:D_Vd><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VAND_VBIC_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VBIC_i_A1_Q	VAND	VAND	VAND<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I32<rule:SPACE><rule:d_vd_choice__2><rule:D_Vd__4><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VAND_VBIC_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VBIC_i_A2_D	VAND	VAND	VAND<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I16<rule:SPACE><rule:d_vd_choice><rule:D_Vd><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VAND_VBIC_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VBIC_i_A2_Q	VAND	VAND	VAND<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I16<rule:SPACE><rule:d_vd_choice__2><rule:D_Vd__4><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VAND_VBIC_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VORR_i_A1_D	VORN	VORN	VORN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I32<rule:SPACE><rule:d_vd_choice><rule:D_Vd><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VORN_VORR_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VORR_i_A1_Q	VORN	VORN	VORN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I32<rule:SPACE><rule:d_vd_choice__2><rule:D_Vd__4><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VORN_VORR_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VORR_i_A2_D	VORN	VORN	VORN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I16<rule:SPACE><rule:d_vd_choice><rule:D_Vd><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VORN_VORR_i
A32/uncond_as/advsimddp/a_simd_12reg/simd1reg_imm/VORR_i_A2_Q	VORN	VORN	VORN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>I16<rule:SPACE><rule:d_vd_choice__2><rule:D_Vd__4><rule:COMMA><rule:hash><rule:imm__114>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VORN_VORR_i
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VMOVN_A1	VRSHRN	VRSHRN	VRSHRN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__34><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VRSHRN_VMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VMOVN_A1	VSHRN	VSHRN	VSHRN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__34><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSHRN_VMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VQMOVN_A1	VQRSHRN	VQRSHRN	VQRSHRN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__38><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQRSHRN_VQMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VQMOVN_A1	VQSHRN	VQSHRN	VQSHRN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__38><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQSHRN_VQMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VQMOVUN_A1	VQRSHRUN	VQRSHRUN	VQRSHRUN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__36><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQRSHRUN_VQMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VQMOVUN_A1	VQSHRUN	VQSHRUN	VQSHRUN<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__36><rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__8><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VQSHRUN_VQMOVN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VTRN_A1_D	VUZP	VUZP	VUZP<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>32<rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__2>	0	42f45048f171e1ce35cadac8c7cbe741adc561c41578ad70619a55ea6496ff21	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VUZP_VTRN
A32/uncond_as/advsimddp/a_simd_mulreg/simd2reg_misc/VTRN_A1_D	VZIP	VZIP	VZIP<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT>32<rule:SPACE><rule:D_Vd><rule:COMMA><rule:M_Vm__2>	0	42f45048f171e1ce35cadac8c7cbe741adc561c41578ad70619a55ea6496ff21	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VZIP_VTRN
A32/uncond_as/advsimddp/a_simd_mulreg/simd3reg_ext/VEXT_A1_D	VEXT	VEXT	VEXT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:size__7><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm><rule:COMMA><rule:hash><rule:imm__112>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VEXT_VEXT
A32/uncond_as/advsimddp/a_simd_mulreg/simd3reg_ext/VEXT_A1_Q	VEXT	VEXT	VEXT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:size__6><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5><rule:COMMA><rule:hash><rule:imm__110>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VEXT_VEXT
A32/uncond_as/advsimddp/simd3reg_same/VACGE_A1_D	VACLE	VACLE	VACLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__5><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VACLE_VACGE
A32/uncond_as/advsimddp/simd3reg_same/VACGE_A1_Q	VACLE	VACLE	VACLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__5><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VACLE_VACGE
A32/uncond_as/advsimddp/simd3reg_same/VACGT_A1_D	VACLT	VACLT	VACLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__5><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VACLT_VACGT
A32/uncond_as/advsimddp/simd3reg_same/VACGT_A1_Q	VACLT	VACLT	VACLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__5><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VACLT_VACGT
A32/uncond_as/advsimddp/simd3reg_same/VCGE_r_A1_D	VCLE	VCLE	VCLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__10><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLE_VCGE_r
A32/uncond_as/advsimddp/simd3reg_same/VCGE_r_A1_Q	VCLE	VCLE	VCLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__10><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLE_VCGE_r
A32/uncond_as/advsimddp/simd3reg_same/VCGE_r_A2_D	VCLE	VCLE	VCLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__6><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLE_VCGE_r
A32/uncond_as/advsimddp/simd3reg_same/VCGE_r_A2_Q	VCLE	VCLE	VCLE<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__6><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLE_VCGE_r
A32/uncond_as/advsimddp/simd3reg_same/VCGT_r_A1_D	VCLT	VCLT	VCLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__10><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLT_VCGT_r
A32/uncond_as/advsimddp/simd3reg_same/VCGT_r_A1_Q	VCLT	VCLT	VCLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__10><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLT_VCGT_r
A32/uncond_as/advsimddp/simd3reg_same/VCGT_r_A2_D	VCLT	VCLT	VCLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__6><rule:SPACE><rule:d_vd_choice><rule:N_Vn><rule:COMMA><rule:M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLT_VCGT_r
A32/uncond_as/advsimddp/simd3reg_same/VCGT_r_A2_Q	VCLT	VCLT	VCLT<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt_option__6><rule:SPACE><rule:d_vd_choice__2><rule:N_Vn__2><rule:COMMA><rule:M_Vm__5>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VCLT_VCGT_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_D	VMOV	VMOV	VMOV<rule:al_option_choice__3><rule:qw_option_choice><rule:dot_dt_choice__3><rule:SPACE><rule:D_Vd><rule:COMMA><rule:N_Vn_M_Vm__2>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	b09395c21abb1b6b752de44d9716dee1b9b3b86fe0427313cae219a55977c313	VMOV_VORR_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_D	VRSHR	VRSHR	VRSHR<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt__3><rule:SPACE><rule:D_Vd><rule:COMMA><rule:N_Vn_M_Vm__2><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VRSHR_VORR_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_D	VSHR	VSHR	VSHR<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt__3><rule:SPACE><rule:D_Vd><rule:COMMA><rule:N_Vn_M_Vm__2><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSHR_VORR_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_Q	VMOV	VMOV	VMOV<rule:al_option_choice__3><rule:qw_option_choice><rule:dot_dt_choice__3><rule:SPACE><rule:D_Vd__4><rule:COMMA><rule:N_Vn_M_Vm>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	b09395c21abb1b6b752de44d9716dee1b9b3b86fe0427313cae219a55977c313	VMOV_VORR_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_Q	VRSHR	VRSHR	VRSHR<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt__3><rule:SPACE><rule:D_Vd__4><rule:COMMA><rule:N_Vn_M_Vm><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VRSHR_VORR_r
A32/uncond_as/advsimddp/simd3reg_same/VORR_r_A1_Q	VSHR	VSHR	VSHR<rule:al_option_choice__3><rule:qw_option_choice><rule:DOT><rule:dt__3><rule:SPACE><rule:D_Vd__4><rule:COMMA><rule:N_Vn_M_Vm><rule:COMMA><rule:hash>0	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	VSHR_VORR_r
A32/uncond_as/uncondhints/preload_imm/PLD_l_A1	A1B	PLD	PLD<rule:al_option_choice__2><rule:qw_option_choice><rule:SPACE>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__107>]	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	PLD_l
A32/uncond_as/uncondhints/preload_imm/PLI_i_A1	A1B	PLI	PLI<rule:al_option_choice__2><rule:qw_option_choice><rule:SPACE><rule:imm__105>	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	PLI_i
A32/uncond_as/uncondhints/preload_imm/PLI_i_A1	A1C	PLI	PLI<rule:al_option_choice__2><rule:qw_option_choice><rule:SPACE>[PC<rule:COMMA><rule:hash><rule:plus_or_minus_option><rule:imm__104>]	0	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	850f8e42ca7684e4cadd817bea33cd2105d151a5bf077b3f35a6ed77d5b639bd	PLI_i
A64/control/barriers/DSB_BO_barriers	PSSBB	PSSBB	PSSBB	0	820c9a9c7cd2d3dc4e28b471d11f93af95f07a6fe273cc6e8bc87ce0c7e13b36	3f3e8c0ebb34eeb59b973d8c6b666af50137c2d7825c63003348002d7b0a1d8f	PSSBB_DSB
