leaf_index	instruction_set	width	fixed_mask	fixed_value	fixed_bits	internal_name	mnemonic	assembly_template	feature_condition_id	all_conditions_digest	assertions_digest	operation_id	alias_count	form_id	source_order
4243	A64	32	0xffe0e000	0xa5604000	14	ld1w_z_p_br_u64	LD1W	LD1W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>2]	84	f25256393b7f7ba1131c033461b295675570d015e37693d89645297f021efbdd	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1w_z_p_br	0	A64/sve/sve_memcld/sve_mem_cld_ss/ld1w_z_p_br_u64	3287
4244	A64	32	0xffe0e000	0xa5606000	14	ldff1w_z_p_br_u64	LDFF1W	LDFF1W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_Xm__7>]	232	40108c832874d46fd650c2fb06a017b4b85aec68602a64814483b346ed65a440	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldff1w_z_p_br	0	A64/sve/sve_memcld/sve_mem_cldff_ss/ldff1w_z_p_br_u64	3303
4245	A64	32	0xfff0e000	0xa560a000	15	ld1w_z_p_bi_u64	LD1W	LD1W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	92	f318c8c256fc8a0f8389aba153e32c8afa776eafdb7189c6a57b1310da0e936a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1w_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cld_si/ld1w_z_p_bi_u64	3324
4246	A64	32	0xffe0e000	0xa560c000	14	ld4w_z_p_br_contiguous	LD4W	LD4W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt1__5>.S<rule:COMMA><rule:Zt2__4>.S<rule:COMMA><rule:Zt3__2>.S<rule:COMMA><rule:Zt4__3>.S<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>2]	42	8208a767ea76fd59aa6c45ed5fb033009b068790baacaeaefebf2fe04a0ece57	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld4w_z_p_br	0	A64/sve/sve_memcld/sve_mem_eld_ss/ld4w_z_p_br_contiguous	3357
4247	A64	32	0xfff0e000	0xa560e000	15	ld4w_z_p_bi_contiguous	LD4W	LD4W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt1__5>.S<rule:COMMA><rule:Zt2__4>.S<rule:COMMA><rule:Zt3__2>.S<rule:COMMA><rule:Zt4__3>.S<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__8>]	43	aea8c59c4f1552701f3557c7c60f90d91a5525000b4948ed68729127a0b96a41	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld4w_z_p_bi	0	A64/sve/sve_memcld/sve_mem_eld_si/ld4w_z_p_bi_contiguous	3373
4248	A64	32	0xfff0e000	0xa570a000	15	ldnf1w_z_p_bi_u64	LDNF1W	LDNF1W<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	232	40108c832874d46fd650c2fb06a017b4b85aec68602a64814483b346ed65a440	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldnf1w_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cldnf_si/ldnf1w_z_p_bi_u64	3340
4249	A64	32	0xffe0e000	0xa5800000	14	ld1rqd_z_p_br_contiguous	LD1RQD	LD1RQD<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>3]	29	3001118fa701730b026059c59a9742cd842acc656c5b2c0523a08acd383a0c98	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1rqd_z_p_br	0	A64/sve/sve_memcld/sve_mem_ldqr_ss/ld1rqd_z_p_br_contiguous	3264
4250	A64	32	0xfff0e000	0xa5802000	15	ld1rqd_z_p_bi_u64	LD1RQD	LD1RQD<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__17>]	93	0b4afea010c48842951d00e1b606cd5d78eb49c87811fe46cfc535ddd52672bc	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1rqd_z_p_bi	0	A64/sve/sve_memcld/sve_mem_ldqr_si/ld1rqd_z_p_bi_u64	3272
4251	A64	32	0xffe0e000	0xa5804000	14	ld1sb_z_p_br_s64	LD1SB	LD1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4>]	84	f25256393b7f7ba1131c033461b295675570d015e37693d89645297f021efbdd	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1sb_z_p_br	0	A64/sve/sve_memcld/sve_mem_cld_ss/ld1sb_z_p_br_s64	3288
4252	A64	32	0xffe0e000	0xa5806000	14	ldff1sb_z_p_br_s64	LDFF1SB	LDFF1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_Xm__2>]	232	40108c832874d46fd650c2fb06a017b4b85aec68602a64814483b346ed65a440	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldff1sb_z_p_br	0	A64/sve/sve_memcld/sve_mem_cldff_ss/ldff1sb_z_p_br_s64	3304
4253	A64	32	0xffe0e000	0xa5808000	14	ld1d_z_p_br_u128	LD1D	LD1D<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.Q<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>3]	236	f7efd73eb42992bc28e39fb2f7bb583bde51e1f30590b77b62e2320bf4f0d867	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1d_z_p_br	0	A64/sve/sve_memcld/sve_mem_cld_ss_q/ld1d_z_p_br_u128	3309
4254	A64	32	0xfff0e000	0xa580a000	15	ld1sb_z_p_bi_s64	LD1SB	LD1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	92	f318c8c256fc8a0f8389aba153e32c8afa776eafdb7189c6a57b1310da0e936a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1sb_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cld_si/ld1sb_z_p_bi_s64	3325
4255	A64	32	0xffe0e000	0xa580c000	14	ldnt1d_z_p_br_contiguous	LDNT1D	LDNT1D<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>3]	84	f25256393b7f7ba1131c033461b295675570d015e37693d89645297f021efbdd	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldnt1d_z_p_br	0	A64/sve/sve_memcld/sve_mem_cldnt_ss/ldnt1d_z_p_br_contiguous	3348
4256	A64	32	0xfff0e000	0xa580e000	15	ldnt1d_z_p_bi_contiguous	LDNT1D	LDNT1D<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	92	f318c8c256fc8a0f8389aba153e32c8afa776eafdb7189c6a57b1310da0e936a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldnt1d_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cldnt_si/ldnt1d_z_p_bi_contiguous	3364
4257	A64	32	0xfff0e000	0xa5902000	15	ld1d_z_p_bi_u128	LD1D	LD1D<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.Q<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	237	fc56205b53af23688ad52887671610d3e12b0ff113aab2369132a2f22f029d24	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1d_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cld_si_q/ld1d_z_p_bi_u128	3275
4258	A64	32	0xfff0e000	0xa590a000	15	ldnf1sb_z_p_bi_s64	LDNF1SB	LDNF1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	232	40108c832874d46fd650c2fb06a017b4b85aec68602a64814483b346ed65a440	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldnf1sb_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cldnf_si/ldnf1sb_z_p_bi_s64	3341
4259	A64	32	0xfff0e000	0xa590e000	15	ld4q_z_p_bi_contiguous	LD4Q	LD4Q<rule:SPACE>{<rule:OPT_SPACE><rule:Zt1__5>.Q<rule:COMMA><rule:Zt2__4>.Q<rule:COMMA><rule:Zt3__2>.Q<rule:COMMA><rule:Zt4__3>.Q<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__8>]	104	9cb9a30b04933b9d51f2e3bb0dd3a0f6c9f221c0ab3dd5b14ecf0df35c738476	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld4q_z_p_bi	0	A64/sve/sve_memcld/sve_mem_eldq_si/ld4q_z_p_bi_contiguous	3379
4260	A64	32	0xffe0e000	0xa5a00000	14	ld1rod_z_p_br_contiguous	LD1ROD	LD1ROD<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>3]	30	a10e2221434a60342ef0091e9c65a0871bb0e2817f3c03c079f248cb14a0b528	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1rod_z_p_br	0	A64/sve/sve_memcld/sve_mem_ldqr_ss/ld1rod_z_p_br_contiguous	3265
4261	A64	32	0xfff0e000	0xa5a02000	15	ld1rod_z_p_bi_u64	LD1ROD	LD1ROD<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.D<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__16>]	138	a3123128c89d8c8b976a3d741cfbd8d436986cf7780491707e36c06f14c3cdca	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1rod_z_p_bi	0	A64/sve/sve_memcld/sve_mem_ldqr_si/ld1rod_z_p_bi_u64	3273
4262	A64	32	0xffe0e000	0xa5a04000	14	ld1sb_z_p_br_s32	LD1SB	LD1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.S<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4>]	84	f25256393b7f7ba1131c033461b295675570d015e37693d89645297f021efbdd	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1sb_z_p_br	0	A64/sve/sve_memcld/sve_mem_cld_ss/ld1sb_z_p_br_s32	3289
4263	A64	32	0xffe0e000	0xa5a06000	14	ldff1sb_z_p_br_s32	LDFF1SB	LDFF1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.S<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_Xm__2>]	232	40108c832874d46fd650c2fb06a017b4b85aec68602a64814483b346ed65a440	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ldff1sb_z_p_br	0	A64/sve/sve_memcld/sve_mem_cldff_ss/ldff1sb_z_p_br_s32	3305
4264	A64	32	0xffe0e000	0xa5a08000	14	ld4q_z_p_br_contiguous	LD4Q	LD4Q<rule:SPACE>{<rule:OPT_SPACE><rule:Zt1__5>.Q<rule:COMMA><rule:Zt2__4>.Q<rule:COMMA><rule:Zt3__2>.Q<rule:COMMA><rule:Zt4__3>.Q<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:COMMA><rule:Xm__4><rule:COMMA>LSL<rule:OPT_SPACE><rule:hash>4]	102	cd32d98b17e358e6480dc5a30b9b5d70b5960fe11a611997f50e41bcf441b668	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld4q_z_p_br	0	A64/sve/sve_memcld/sve_mem_eldq_ss/ld4q_z_p_br_contiguous	3312
4265	A64	32	0xfff0e000	0xa5a0a000	15	ld1sb_z_p_bi_s32	LD1SB	LD1SB<rule:SPACE>{<rule:OPT_SPACE><rule:Zt>.S<rule:OPT_SPACE>}<rule:COMMA><rule:Pg>/Z<rule:COMMA>[<rule:XnSP__3><rule:optional_imm__10>]	92	f318c8c256fc8a0f8389aba153e32c8afa776eafdb7189c6a57b1310da0e936a	74234e98afe7498fb5daf1f36ac2d78acc339464f950703b8c019892f982b90b	ld1sb_z_p_bi	0	A64/sve/sve_memcld/sve_mem_cld_si/ld1sb_z_p_bi_s32	3326
