binding_set_id	name	start	width
1009	Zda	0	5
1009	Zm	16	5
1009	Zn	5	5
1009	o2	11	1
1009	op0	29	3
1009	op1	17	8
1009	op2	10	6
1009	op3	4	1
1009	opc	22	2
1010	Zda	0	5
1010	Zm	16	5
1010	Zn	5	5
1010	op	12	1
1010	op0	10	5
1010	op1	17	8
1010	op2	10	6
1010	op3	4	1
1010	rot	10	2
1010	size	22	2
1011	Zda	0	5
1011	Zm	16	5
1011	Zn	5	5
1011	op	22	1
1011	op0	29	3
1011	op1	17	8
1011	op2	10	6
1011	op3	4	1
1012	Zda	0	5
1012	Zm	16	5
1012	Zn	5	5
1012	op0	10	5
1012	op1	17	8
1012	op2	10	6
1012	op3	4	1
1012	rot	10	2
1012	size	22	2
1013	Zda	0	5
1013	Zm	16	5
1013	Zn	5	5
1013	op0	10	5
1013	op1	17	8
1013	op2	10	6
1013	op3	4	1
1013	size	22	2
1014	Zda	0	5
1014	Zm	16	5
1014	Zn	5	5
1014	op0	29	3
1014	op1	17	8
1014	op2	10	6
1014	op3	4	1
1014	opc	22	2
1015	Zda	0	5
1015	Zn	5	5
1015	o2	11	1
1015	op	10	1
1015	op0	29	3
1015	op1	17	8
1015	op2	10	6
1015	op3	4	1
1015	opc	16	5
1015	size	22	2
1016	Zda	0	5
1016	Zn	5	5
1016	op0	10	6
1016	op1	17	8
1016	op2	10	6
1016	op3	4	1
1016	opc	16	5
1016	rot	10	2
1016	size	22	2
1017	Zda	0	5
1017	Zn	5	5
1017	op0	29	3
1017	op1	17	8
1017	op2	10	6
1017	op3	4	1
1017	opc	16	5
1017	rot	10	2
1017	size	22	2
1018	Zda	1	4
1018	Zm	16	5
1018	Zn	5	5
1018	op0	18	3
1018	op1	16	2
1018	op2	10	3
1018	op3	5	5
1018	op4	0	1
1018	size	22	2
1019	Zdn	0	5
1019	Zk	5	5
1019	Zm	16	5
1019	o2	10	1
1019	op0	10	3
1019	op1	17	8
1019	op2	10	6
1019	op3	4	1
1019	opc	22	2
1020	Zdn	0	5
1020	Zm	5	5
1020	imm3	16	3
1020	op0	10	3
1020	op1	17	8
1020	op2	10	6
1020	op3	4	1
1020	tszh	22	2
1020	tszl	19	2
1021	Zdn	0	5
1021	Zm	5	5
1021	imm3	16	3
1021	op0	19	2
1021	op1	10	3
1021	op2	6	4
1021	op3	4	1
1021	size	22	2
1022	Zdn	0	5
1022	Zm	5	5
1022	imm4	16	4
1022	op0	22	2
1022	op1	20	1
1022	op2	10	6
1022	op3	4	1
1023	Zdn	0	5
1023	Zm	5	5
1023	imm8h	16	5
1023	imm8l	10	3
1023	op0	22	1
1023	op1	17	8
1023	op2	10	6
1023	op3	4	1
1024	Zdn	0	5
1024	Zm	5	5
1024	o2	10	1
1024	op	16	1
1024	op0	18	3
1024	op1	16	2
1024	op2	10	3
1024	op3	5	5
1024	op4	0	1
1024	size	22	2
1025	Zdn	0	5
1025	Zm	5	5
1025	op	16	1
1025	op0	17	4
1025	op1	11	3
1025	op2	10	6
1025	op3	4	1
1025	rot	10	1
1025	size	22	2
1026	Zdn	0	5
1026	imm13	5	13
1026	op0	22	2
1026	op1	18	2
1026	op2	10	6
1026	op3	4	1
1026	opc	22	2
1027	Zdn	0	5
1027	imm8	5	8
1027	o2	13	1
1027	op0	19	2
1027	op1	16	1
1027	op2	10	6
1027	op3	4	1
1027	opc	16	3
1027	size	22	2
1028	Zdn	0	5
1028	imm8	5	8
1028	op0	19	2
1028	op1	16	1
1028	op2	10	6
1028	op3	4	1
1028	opc	16	3
1028	sh	13	1
1028	size	22	2
1029	Zdn	0	5
1029	op	10	1
1029	op0	18	3
1029	op1	16	2
1029	op2	10	3
1029	op3	5	5
1029	op4	0	1
1029	size	22	2
1030	Zdn	1	4
1030	Zm	16	4
1030	o2	0	1
1030	op	5	1
1030	op0	10	1
1030	op1	8	2
1030	op2	5	3
1030	size	22	2
1031	Zdn	1	4
1031	Zm	16	4
1031	op	0	1
1031	op0	10	1
1031	op1	8	2
1031	op2	5	3
1031	size	22	2
1032	Zdn	1	4
1032	Zm	17	4
1032	o2	0	1
1032	op0	7	3
1032	op1	10	15
1032	op2	0	6
1032	opc	5	2
1032	size	22	2
1033	Zdn	1	4
1033	Zm	17	4
1033	op	0	1
1033	op0	5	5
1033	op1	10	15
1033	op2	0	6
1033	size	22	2
1034	Zdn	1	4
1034	Zm	5	5
1034	i2	19	2
1034	o2	10	1
1034	o3	0	1
1034	op	16	1
1034	op0	18	3
1034	op1	16	2
1034	op2	10	3
1034	op3	5	5
1034	op4	0	1
1034	size	22	2
1035	Zdn	2	3
1035	Zm	16	4
1035	o2	0	1
1035	op	5	1
1035	op0	10	1
1035	op1	8	2
1035	op2	5	3
1035	size	22	2
1036	Zdn	2	3
1036	Zm	16	4
1036	op	0	1
1036	op0	10	1
1036	op1	8	2
1036	op2	5	3
1036	size	22	2
1037	Zdn	2	3
1037	Zm	18	3
1037	o2	0	1
1037	op0	7	3
1037	op1	10	15
1037	op2	0	6
1037	opc	5	2
1037	size	22	2
1038	Zdn	2	3
1038	Zm	18	3
1038	op	0	1
1038	op0	5	5
1038	op1	10	15
1038	op2	0	6
1038	size	22	2
1039	Zdn	2	3
1039	Zm	5	5
1039	i2	19	2
1039	o2	10	1
1039	op	16	1
1039	op0	18	3
1039	op1	16	2
1039	op2	10	3
1039	op3	5	5
1039	op4	0	1
1039	opc3	0	2
1039	size	22	2
1040	Zt	0	5
1040	off2	12	2
1040	op0	17	1
1040	op1	15	2
1040	op2	14	1
1040	opc	5	7
1041	cond	0	4
1041	imm19	5	19
1041	o0	4	1
1041	op0	29	3
1041	op1	12	14
1041	op2	0	5
1041	op3	10	2
1042	cond	28	4
1042	imm1	9	1
1042	op0	20	5
1042	op1	4	4
1043	cond	28	4
1043	imm12	8	12
1043	imm4	0	4
1043	op0	20	5
1043	op1	5	3
1044	cond	28	4
1044	imm12	8	12
1044	imm4	0	4
1044	op0	21	2
1044	op1	4	3
1044	op2	7	1
1044	op3	5	2
1044	op4	4	1
1044	opc	21	2
1045	cond	28	4
1045	imm24	0	24
1045	op0	24	2
1045	op1	10	2
1045	op2	4	1
1046	cond	28	4
1046	op0	20	4
1046	op1	6	1
1046	op2	4	1
1047	cond	28	4
1047	op0	20	5
1047	op1	4	4
1048	cond	28	4
1048	op0	20	5
1048	op1	5	3
1049	cond	28	4
1049	op0	21	2
1049	op1	4	3
1049	op2	7	1
1049	op3	5	2
1049	op4	4	1
1050	cond	28	4
1050	op0	21	3
1050	op1	8	3
1050	op2	4	1
1051	cond	28	4
1051	op0	21	4
1051	op1	9	2
1051	op2	4	1
1052	cond	28	4
1052	op0	21	5
1052	op1	4	1
1052	opcode	4	4
1052	option	0	4
1053	cond	28	4
1053	op0	21	5
1053	op1	4	1
1054	cond	28	4
1054	op0	22	1
1054	op1	20	5
1054	op2	7	1
1054	op3	5	2
1054	op4	4	1
1055	cond	28	4
1055	op0	23	1
1055	op1	10	2
1056	cond	28	4
1056	op0	23	1
1056	op1	20	5
1056	op2	7	1
1056	op3	5	2
1056	op4	4	1
1057	cond	28	4
1057	op0	23	1
1057	op1	4	1
1058	cond	28	4
1058	op0	23	2
1058	op1	20	1
1058	op2	7	1
1058	op3	5	2
1058	op4	4	1
1059	cond	28	4
1059	op0	23	2
1059	op1	20	2
1059	op2	7	1
1059	op3	5	2
1059	op4	4	1
1060	cond	28	4
1060	op0	23	3
1060	op1	16	6
1060	op2	10	1
1060	op3	8	2
1060	op4	6	1
1060	op5	4	1
1061	cond	28	4
1061	op0	24	1
1061	op1	20	2
1061	op2	10	2
1061	op3	6	1
1062	cond	28	4
1062	op0	24	2
1062	op1	10	2
1062	op2	4	1
1063	cond	28	4
1063	op0	24	3
1063	op1	20	1
1064	cond	28	4
1064	op0	25	1
1064	op1	20	5
1064	op2	7	1
1064	op3	5	2
1064	op4	4	1
1065	cond	28	4
1065	op0	25	1
1065	op1	4	1
1066	cond	28	4
1066	op0	25	3
1066	op1	4	1
1067	cond	28	4
1067	op0	7	15
1067	op1	4	1
1068	cond	8	4
1068	imm8	0	8
1068	op0	8	4
1069	firstcond	4	4
1069	mask	0	4
1069	op0	8	4
1069	op1	6	2
1069	op2	5	1
1069	op3	0	4
1070	flags	0	5
1070	op	5	1
1070	op0	8	4
1070	op1	6	2
1070	op2	5	1
1070	op3	0	4
1071	hint	4	4
1071	op0	26	1
1071	op1	22	4
1071	op2	20	2
1071	op3	12	3
1071	op4	8	3
1071	op5	5	1
1071	option	0	4
1072	hint	4	4
1072	op0	8	4
1072	op1	6	2
1072	op2	5	1
1072	op3	0	4
1073	imm1	3	1
1073	op0	8	4
1073	op1	6	2
1073	op2	5	1
1073	op3	0	4
1074	imm10	2	10
1074	imm4	16	4
1074	op0	26	1
1074	op1	22	4
1074	op2	20	2
1074	op3	12	3
1074	op4	8	3
1074	op5	5	1
1074	opt	0	2
1075	imm11	0	11
1075	op0	13	3
1075	op1	11	2
1076	imm12	0	12
1076	imm4	16	4
1076	o1	20	1
1076	o2	13	1
1076	op0	26	1
1076	op1	22	4
1076	op2	20	2
1076	op3	12	3
1076	op4	8	3
1076	op5	5	1
1077	imm16	0	16
1077	op0	29	2
1077	op1	16	9
1078	imm16	5	16
1078	op0	29	3
1078	op1	12	14
1078	op2	0	5
1078	op3	10	2
1078	opc	21	3
1079	imm26	0	26
1079	op	31	1
1079	op0	29	3
1079	op1	12	14
1079	op2	0	5
1079	op3	10	2
1080	imm6	0	6
1080	op0	8	4
1080	op1	6	2
1080	op2	5	1
1080	op3	0	4
1081	imm8	0	8
1081	op0	8	10
1081	op1	10	15
1081	op2	0	6
1082	imm8	0	8
1082	op0	8	4
1082	op1	6	2
1082	op2	5	1
1082	op3	0	4
1083	o2	11	1
1083	op	10	1
1083	op0	29	3
1083	op1	17	8
1083	op2	10	6
1083	op3	4	1
1084	o2	11	1
1084	op0	29	3
1084	op1	17	8
1084	op2	10	6
1084	op3	4	1
1085	op	22	1
1085	op0	29	3
1085	op1	17	8
1085	op2	10	6
1085	op3	4	1
1086	op0	10	1
1086	op1	8	2
1086	op2	5	3
1087	op0	10	2
1087	op1	0	4
1087	op2	0	6
1088	op0	10	2
1088	op1	17	8
1088	op2	10	6
1088	op3	4	1
1089	op0	10	3
1089	op1	17	8
1089	op2	10	6
1089	op3	4	1
1090	op0	10	5
1090	op1	17	8
1090	op2	10	6
1090	op3	4	1
1091	op0	10	6
1091	op1	17	8
1091	op2	10	6
1091	op3	4	1
1092	op0	10	6
1093	op0	11	3
1093	op1	9	1
1093	op2	10	6
1093	op3	4	1
1094	op0	12	1
1094	op1	17	8
1094	op2	10	6
1094	op3	4	1
1095	op0	12	2
1095	op1	10	2
1095	op2	0	4
1095	op3	4	1
1096	op0	13	1
1096	op1	11	2
1096	op2	10	1
1097	op0	13	2
1097	op1	17	8
1097	op2	10	6
1097	op3	4	1
1098	op0	13	3
1098	op1	17	8
1098	op2	10	6
1098	op3	4	1
1099	op0	14	1
1099	op1	17	8
1099	op2	10	6
1099	op3	4	1
1100	op0	15	1
1100	op1	17	8
1100	op2	10	6
1100	op3	4	1
1101	op0	16	1
1101	op1	6	1
1101	op2	1	1
1102	op0	16	2
1102	op1	5	2
1102	op2	0	2
1103	op0	16	2
1103	op1	6	1
1103	op2	1	1
1104	op0	16	3
1104	op1	14	2
1104	op2	5	1
1104	op3	2	2
1104	op4	6	1
1105	op0	16	3
1105	op1	17	8
1105	op2	10	6
1105	op3	4	1
1106	op0	16	4
1106	op1	11	3
1106	op2	9	2
1106	op3	5	4
1106	op4	4	1
1107	op0	16	5
1107	op1	11	3
1107	op2	5	6
1107	op3	3	1
1108	op0	17	1
1108	op1	15	2
1108	op2	14	1
1109	op0	17	4
1109	op1	11	3
1109	op2	10	6
1109	op3	4	1
1110	op0	17	4
1110	op1	13	1
1110	op2	10	6
1110	op3	4	1
1111	op0	18	1
1111	op1	11	1
1111	op2	10	6
1111	op3	4	1
1112	op0	18	1
1112	op1	16	2
1112	op2	9	3
1112	op3	5	4
1112	op4	0	5
1112	opc	22	2
1113	op0	18	1
1113	op1	16	2
1113	op2	9	3
1113	op3	5	4
1113	op4	0	5
1114	op0	18	1
1114	op1	17	8
1114	op2	10	6
1114	op3	4	1
1115	op0	18	3
1115	op1	16	2
1115	op2	10	3
1115	op3	5	5
1115	op4	0	1
1116	op0	18	3
1116	op1	17	8
1116	op2	10	6
1116	op3	4	1
1117	op0	19	2
1117	op1	10	3
1117	op2	6	4
1117	op3	4	1
1118	op0	19	2
1118	op1	16	1
1118	op2	10	6
1118	op3	4	1
1119	op0	19	2
1119	op1	16	3
1119	op2	9	1
1119	op3	4	1
1120	op0	19	2
1120	op1	17	8
1120	op2	10	6
1120	op3	4	1
1121	op0	20	1
1121	op1	11	3
1121	op2	10	6
1121	op3	4	1
1122	op0	20	1
1122	op1	17	3
1122	op2	16	1
1122	op3	13	1
1123	op0	20	3
1123	op1	15	1
1123	op2	1	1
1124	op0	20	3
1124	op1	15	1
1124	op2	2	1
1125	op0	20	4
1125	op1	6	1
1125	op2	10	2
1125	op3	4	1
1126	op0	21	1
1126	op1	3	1
1126	op2	0	6
1127	op0	21	2
1127	op1	17	8
1127	op2	10	6
1127	op3	4	1
1128	op0	21	2
1128	op1	20	1
1128	op2	10	6
1128	op3	4	1
1129	op0	21	2
1129	op1	20	1
1129	op2	13	3
1129	op3	4	1
1130	op0	21	3
1130	op1	8	3
1130	op2	10	2
1130	op3	4	1
1131	op0	21	4
1131	op1	16	5
1131	op2	15	1
1131	op3	10	5
1131	op4	2	3
1132	op0	21	4
1132	op1	20	1
1132	op2	16	4
1132	op3	5	3
1133	op0	21	4
1133	op1	9	2
1133	op2	10	2
1133	op3	4	1
1134	op0	22	1
1134	op1	10	3
1134	op2	2	3
1134	op3	1	1
1135	op0	22	1
1135	op1	10	3
1135	op2	23	1
1135	op3	4	1
1136	op0	22	1
1136	op1	14	5
1136	op2	5	1
1136	op3	0	2
1136	op4	6	1
1137	op0	22	1
1137	op1	17	8
1137	op2	10	6
1137	op3	4	1
1138	op0	22	1
1138	op1	19	2
1138	op2	17	2
1138	op3	10	3
1138	op4	5	1
1138	op5	2	3
1138	op6	1	1
1139	op0	22	1
1139	op1	19	2
1139	op2	17	2
1139	op3	10	3
1139	op4	5	2
1139	op5	2	3
1139	op6	1	1
1140	op0	22	2
1140	op1	10	3
1140	op2	1	1
1141	op0	22	2
1141	op1	11	2
1141	op2	4	3
1141	op3	3	1
1142	op0	22	2
1142	op1	11	2
1142	op2	5	1
1142	op3	3	2
1143	op0	22	2
1143	op1	12	1
1143	op2	2	3
1144	op0	22	2
1144	op1	16	3
1144	op2	10	2
1144	op3	5	1
1145	op0	22	2
1145	op1	16	5
1145	op2	9	4
1145	op3	4	1
1146	op0	22	2
1146	op1	18	1
1146	op2	15	2
1146	op3	10	3
1146	op4	5	2
1146	op5	3	1
1147	op0	22	2
1147	op1	18	1
1147	op2	15	2
1147	op3	10	3
1147	op4	8	2
1147	op5	0	2
1148	op0	22	2
1148	op1	18	2
1148	op2	10	6
1148	op3	4	1
1149	op0	22	2
1149	op1	18	3
1149	op2	16	2
1149	op3	5	2
1149	op4	0	2
1150	op0	22	2
1150	op1	20	1
1150	op2	10	6
1150	op3	4	1
1151	op0	22	3
1151	op1	20	2
1151	op2	14	1
1151	op3	4	1
1152	op0	22	3
1152	op1	21	1
1152	op2	10	6
1152	op3	4	1
1153	op0	23	1
1153	op1	10	2
1153	op3	15	1
1154	op0	23	1
1154	op1	10	4
1154	op2	10	6
1154	op3	4	1
1155	op0	23	1
1155	op1	11	1
1155	op2	10	6
1155	op3	4	1
1156	op0	23	1
1156	op1	12	4
1156	op2	4	4
1156	op3	15	1
1157	op0	23	1
1157	op1	13	1
1157	op2	10	6
1157	op3	4	1
1158	op0	23	1
1158	op1	16	4
1158	op2	9	1
1158	op3	4	1
1159	op0	23	1
1159	op1	17	2
1159	op2	16	1
1159	op3	13	2
1159	op4	10	1
1159	op5	5	1
1160	op0	23	1
1160	op1	17	2
1160	op2	4	1
1161	op0	23	1
1161	op1	4	1
1161	op2	10	2
1161	op3	4	1
1162	op0	23	2
1162	op1	20	1
1162	op2	16	4
1162	op3	6	6
1163	op0	23	2
1163	op1	21	2
1163	op2	13	3
1163	op3	4	1
1164	op0	23	3
1164	op1	16	6
1164	op2	10	1
1164	op3	8	2
1164	op4	6	1
1164	op5	4	1
1165	op0	24	1
1165	op1	21	1
1165	op2	15	1
1165	op3	13	1
1165	op4	3	1
1165	op5	1	1
1166	op0	24	1
1166	op1	21	1
1166	op2	15	1
1166	op3	3	2
1166	op4	1	1
1167	op0	24	1
1167	op1	21	1
1167	op2	4	1
1167	op3	1	1
1168	op0	24	1
1168	op1	21	1
1168	op2	4	1
1169	op0	24	1
1169	op1	21	2
1169	op3	15	1
1170	op0	25	4
1170	op1	20	5
1170	op3	15	1
1171	op0	26	1
1171	op1	22	4
1171	op2	20	2
1171	op3	12	3
1171	op4	8	3
1171	op5	5	1
1171	opc	4	4
1171	option	0	4
1172	op0	26	1
1172	op1	22	4
1172	op2	20	2
1172	op3	12	3
1172	op4	8	3
1172	op5	5	1
1173	op0	28	1
1173	op1	20	2
1173	op2	10	2
1173	op3	6	1
1174	op0	28	1
1174	op1	24	2
1174	op2	10	2
1174	op3	4	1
1175	op0	28	4
1175	op1	23	2
1175	op2	19	4
1175	op3	10	9
1176	op0	28	4
1176	op1	26	1
1176	op2	10	15
1177	op0	29	1
1177	op1	24	1
1177	op2	21	1
1178	op0	29	2
1178	op1	10	15
1178	op2	0	6
1179	op0	29	2
1179	op1	16	9
1180	op0	29	2
1180	op1	22	4
1181	op0	29	3
1181	op1	12	14
1181	op2	0	5
1181	op3	10	2
1182	op0	29	3
1182	op1	17	8
1182	op2	10	6
1182	op3	4	1
1183	op0	29	3
1183	op1	27	2
1184	op0	3	10
1184	op1	10	15
1184	op2	0	6
1185	op0	30	1
1185	op1	28	1
1185	op2	21	4
1185	op3	10	6
1186	op0	31	1
1186	op1	25	4
1187	op0	4	14
1187	op1	10	15
1187	op2	0	6
1187	opc	0	4
1188	op0	5	5
1188	op1	10	15
1188	op2	0	6
1189	op0	6	2
1189	op1	20	3
1189	op3	15	1
1190	op0	7	15
1190	op1	4	1
1190	op2	10	2
1190	op3	4	1
1191	op0	7	3
1191	op1	10	15
1191	op2	0	6
1192	op0	8	10
1192	op1	10	15
1192	op2	0	6
1193	op0	8	2
1194	op0	8	4
1194	op1	6	2
1194	op2	5	1
1194	op3	0	4
1195	op0	8	4
1196	op0	9	1
1196	op1	17	8
1196	op2	10	6
1196	op3	4	1
