iform_id	iform	iclass	iclass_id
3751	VCVTBIASPS2BF8_XMMbf8_MASKmskw_XMMf32_MEMf32_AVX512	VCVTBIASPS2BF8	1526
3752	VCVTBIASPS2BF8_XMMbf8_MASKmskw_XMMf32_XMMf32_AVX512	VCVTBIASPS2BF8	1526
3753	VCVTBIASPS2BF8_XMMbf8_MASKmskw_YMMf32_MEMf32_AVX512	VCVTBIASPS2BF8	1526
3754	VCVTBIASPS2BF8_XMMbf8_MASKmskw_YMMf32_YMMf32_AVX512	VCVTBIASPS2BF8	1526
3755	VCVTBIASPS2BF8_XMMbf8_MASKmskw_ZMMf32_MEMf32_AVX512	VCVTBIASPS2BF8	1526
3756	VCVTBIASPS2BF8_XMMbf8_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTBIASPS2BF8	1526
3757	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_XMMf32_MEMf32_AVX512	VCVTBIASPS2HF8S	1529
3758	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_XMMf32_XMMf32_AVX512	VCVTBIASPS2HF8S	1529
3759	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_YMMf32_MEMf32_AVX512	VCVTBIASPS2HF8S	1529
3760	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_YMMf32_YMMf32_AVX512	VCVTBIASPS2HF8S	1529
3761	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_ZMMf32_MEMf32_AVX512	VCVTBIASPS2HF8S	1529
3762	VCVTBIASPS2HF8S_XMMhf8_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTBIASPS2HF8S	1529
3763	VCVTBIASPS2HF8_XMMhf8_MASKmskw_XMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1528
3764	VCVTBIASPS2HF8_XMMhf8_MASKmskw_XMMf32_XMMf32_AVX512	VCVTBIASPS2HF8	1528
3765	VCVTBIASPS2HF8_XMMhf8_MASKmskw_YMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1528
3766	VCVTBIASPS2HF8_XMMhf8_MASKmskw_YMMf32_YMMf32_AVX512	VCVTBIASPS2HF8	1528
3767	VCVTBIASPS2HF8_XMMhf8_MASKmskw_ZMMf32_MEMf32_AVX512	VCVTBIASPS2HF8	1528
3768	VCVTBIASPS2HF8_XMMhf8_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTBIASPS2HF8	1528
3769	VCVTDQ2PD_XMMdq_MEMq	VCVTDQ2PD	907
3770	VCVTDQ2PD_XMMdq_XMMq	VCVTDQ2PD	907
3771	VCVTDQ2PD_XMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	907
3772	VCVTDQ2PD_XMMf64_MASKmskw_XMMi32_AVX512	VCVTDQ2PD	907
3773	VCVTDQ2PD_YMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	907
3774	VCVTDQ2PD_YMMf64_MASKmskw_XMMi32_AVX512	VCVTDQ2PD	907
3775	VCVTDQ2PD_YMMqq_MEMdq	VCVTDQ2PD	907
3776	VCVTDQ2PD_YMMqq_XMMdq	VCVTDQ2PD	907
3777	VCVTDQ2PD_ZMMf64_MASKmskw_MEMi32_AVX512	VCVTDQ2PD	907
3778	VCVTDQ2PD_ZMMf64_MASKmskw_YMMi32_AVX512	VCVTDQ2PD	907
3779	VCVTDQ2PH_XMMf16_MASKmskw_MEMi32_AVX512_VL128	VCVTDQ2PH	1530
3780	VCVTDQ2PH_XMMf16_MASKmskw_MEMi32_AVX512_VL256	VCVTDQ2PH	1530
3781	VCVTDQ2PH_XMMf16_MASKmskw_XMMi32_AVX512	VCVTDQ2PH	1530
3782	VCVTDQ2PH_XMMf16_MASKmskw_YMMi32_AVX512	VCVTDQ2PH	1530
3783	VCVTDQ2PH_YMMf16_MASKmskw_MEMi32_AVX512	VCVTDQ2PH	1530
3784	VCVTDQ2PH_YMMf16_MASKmskw_ZMMi32_AVX512	VCVTDQ2PH	1530
3785	VCVTDQ2PS_XMMdq_MEMdq	VCVTDQ2PS	908
3786	VCVTDQ2PS_XMMdq_XMMdq	VCVTDQ2PS	908
3787	VCVTDQ2PS_XMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	908
3788	VCVTDQ2PS_XMMf32_MASKmskw_XMMi32_AVX512	VCVTDQ2PS	908
3789	VCVTDQ2PS_YMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	908
3790	VCVTDQ2PS_YMMf32_MASKmskw_YMMi32_AVX512	VCVTDQ2PS	908
3791	VCVTDQ2PS_YMMqq_MEMqq	VCVTDQ2PS	908
3792	VCVTDQ2PS_YMMqq_YMMqq	VCVTDQ2PS	908
3793	VCVTDQ2PS_ZMMf32_MASKmskw_MEMi32_AVX512	VCVTDQ2PS	908
3794	VCVTDQ2PS_ZMMf32_MASKmskw_ZMMi32_AVX512	VCVTDQ2PS	908
3795	VCVTHF62HF8_XMMhf8_MASKmskw_XMMhf6_AVX512	VCVTHF62HF8	1531
3796	VCVTHF62HF8_YMMhf8_MASKmskw_YMMhf6_AVX512	VCVTHF62HF8	1531
3797	VCVTHF62HF8_ZMMhf8_MASKmskw_ZMMhf6_AVX512	VCVTHF62HF8	1531
3798	VCVTHF82BF4S_MEMbf4_XMMhf8_AVX512	VCVTHF82BF4S	1532
3799	VCVTHF82BF4S_MEMbf4_YMMhf8_AVX512	VCVTHF82BF4S	1532
3800	VCVTHF82BF4S_MEMbf4_ZMMhf8_AVX512	VCVTHF82BF4S	1532
3801	VCVTHF82BF4S_XMMbf4_XMMhf8_AVX512	VCVTHF82BF4S	1532
3802	VCVTHF82BF4S_XMMbf4_YMMhf8_AVX512	VCVTHF82BF4S	1532
3803	VCVTHF82BF4S_YMMbf4_ZMMhf8_AVX512	VCVTHF82BF4S	1532
3804	VCVTHF82HF6S_XMMhf6_XMMhf8_AVX512	VCVTHF82HF6S	1533
3805	VCVTHF82HF6S_YMMhf6_YMMhf8_AVX512	VCVTHF82HF6S	1533
3806	VCVTHF82HF6S_ZMMhf6_ZMMhf8_AVX512	VCVTHF82HF6S	1533
3807	VCVTHF82PH_XMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1534
3808	VCVTHF82PH_XMMf16_MASKmskw_XMMhf8_AVX512	VCVTHF82PH	1534
3809	VCVTHF82PH_YMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1534
3810	VCVTHF82PH_YMMf16_MASKmskw_XMMhf8_AVX512	VCVTHF82PH	1534
3811	VCVTHF82PH_ZMMf16_MASKmskw_MEMhf8_AVX512	VCVTHF82PH	1534
3812	VCVTHF82PH_ZMMf16_MASKmskw_YMMhf8_AVX512	VCVTHF82PH	1534
3813	VCVTHF82PS_XMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1535
3814	VCVTHF82PS_XMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1535
3815	VCVTHF82PS_YMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1535
3816	VCVTHF82PS_YMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1535
3817	VCVTHF82PS_ZMMf32_MASKmskw_MEMhf8_AVX512	VCVTHF82PS	1535
3818	VCVTHF82PS_ZMMf32_MASKmskw_XMMhf8_AVX512	VCVTHF82PS	1535
3819	VCVTNE2PS2BF16_XMMbf16_MASKmskw_XMMf32_MEMf32_AVX512_VL128	VCVTNE2PS2BF16	1536
3820	VCVTNE2PS2BF16_XMMbf16_MASKmskw_XMMf32_XMMf32_AVX512	VCVTNE2PS2BF16	1536
3821	VCVTNE2PS2BF16_YMMbf16_MASKmskw_YMMf32_MEMf32_AVX512_VL256	VCVTNE2PS2BF16	1536
3822	VCVTNE2PS2BF16_YMMbf16_MASKmskw_YMMf32_YMMf32_AVX512	VCVTNE2PS2BF16	1536
3823	VCVTNE2PS2BF16_ZMMbf16_MASKmskw_ZMMf32_MEMf32_AVX512_VL512	VCVTNE2PS2BF16	1536
3824	VCVTNE2PS2BF16_ZMMbf16_MASKmskw_ZMMf32_ZMMf32_AVX512	VCVTNE2PS2BF16	1536
3825	VCVTNEEBF162PS_XMMf32_MEM2bf16	VCVTNEEBF162PS	1537
3826	VCVTNEEBF162PS_YMMf32_MEM2bf16	VCVTNEEBF162PS	1537
3827	VCVTNEEPH2PS_XMMf32_MEM2f16	VCVTNEEPH2PS	1538
3828	VCVTNEEPH2PS_YMMf32_MEM2f16	VCVTNEEPH2PS	1538
3829	VCVTNEOBF162PS_XMMf32_MEM2bf16	VCVTNEOBF162PS	1539
3830	VCVTNEOBF162PS_YMMf32_MEM2bf16	VCVTNEOBF162PS	1539
3831	VCVTNEOPH2PS_XMMf32_MEM2f16	VCVTNEOPH2PS	1540
3832	VCVTNEOPH2PS_YMMf32_MEM2f16	VCVTNEOPH2PS	1540
3833	VCVTNEPS2BF16_XMMbf16_MASKmskw_MEMf32_AVX512_VL128	VCVTNEPS2BF16	1541
3834	VCVTNEPS2BF16_XMMbf16_MASKmskw_MEMf32_AVX512_VL256	VCVTNEPS2BF16	1541
3835	VCVTNEPS2BF16_XMMbf16_MASKmskw_XMMf32_AVX512	VCVTNEPS2BF16	1541
3836	VCVTNEPS2BF16_XMMbf16_MASKmskw_YMMf32_AVX512	VCVTNEPS2BF16	1541
3837	VCVTNEPS2BF16_XMMbf16_MEMf32_VL128	VCVTNEPS2BF16	1541
3838	VCVTNEPS2BF16_XMMbf16_MEMf32_VL256	VCVTNEPS2BF16	1541
3839	VCVTNEPS2BF16_XMMbf16_XMMf32	VCVTNEPS2BF16	1541
3840	VCVTNEPS2BF16_XMMbf16_YMMf32	VCVTNEPS2BF16	1541
3841	VCVTNEPS2BF16_YMMbf16_MASKmskw_MEMf32_AVX512_VL512	VCVTNEPS2BF16	1541
3842	VCVTNEPS2BF16_YMMbf16_MASKmskw_ZMMf32_AVX512	VCVTNEPS2BF16	1541
3843	VCVTPD2DQ_XMMdq_MEMdq	VCVTPD2DQ	909
3844	VCVTPD2DQ_XMMdq_MEMqq	VCVTPD2DQ	909
3845	VCVTPD2DQ_XMMdq_XMMdq	VCVTPD2DQ	909
3846	VCVTPD2DQ_XMMdq_YMMqq	VCVTPD2DQ	909
3847	VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2DQ	909
3848	VCVTPD2DQ_XMMi32_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2DQ	909
3849	VCVTPD2DQ_XMMi32_MASKmskw_XMMf64_AVX512_VL128	VCVTPD2DQ	909
3850	VCVTPD2DQ_XMMi32_MASKmskw_YMMf64_AVX512_VL256	VCVTPD2DQ	909
3851	VCVTPD2DQ_YMMi32_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2DQ	909
3852	VCVTPD2DQ_YMMi32_MASKmskw_ZMMf64_AVX512_VL512	VCVTPD2DQ	909
3853	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2PH	1542
3854	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2PH	1542
3855	VCVTPD2PH_XMMf16_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2PH	1542
3856	VCVTPD2PH_XMMf16_MASKmskw_XMMf64_AVX512	VCVTPD2PH	1542
3857	VCVTPD2PH_XMMf16_MASKmskw_YMMf64_AVX512	VCVTPD2PH	1542
3858	VCVTPD2PH_XMMf16_MASKmskw_ZMMf64_AVX512	VCVTPD2PH	1542
3859	VCVTPD2PS_XMMdq_MEMdq	VCVTPD2PS	911
3860	VCVTPD2PS_XMMdq_MEMqq	VCVTPD2PS	911
3861	VCVTPD2PS_XMMdq_XMMdq	VCVTPD2PS	911
3862	VCVTPD2PS_XMMdq_YMMqq	VCVTPD2PS	911
3863	VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2PS	911
3864	VCVTPD2PS_XMMf32_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2PS	911
3865	VCVTPD2PS_XMMf32_MASKmskw_XMMf64_AVX512_VL128	VCVTPD2PS	911
3866	VCVTPD2PS_XMMf32_MASKmskw_YMMf64_AVX512_VL256	VCVTPD2PS	911
3867	VCVTPD2PS_YMMf32_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2PS	911
3868	VCVTPD2PS_YMMf32_MASKmskw_ZMMf64_AVX512_VL512	VCVTPD2PS	911
3869	VCVTPD2QQ_XMMi64_MASKmskw_MEMf64_AVX512	VCVTPD2QQ	1543
3870	VCVTPD2QQ_XMMi64_MASKmskw_XMMf64_AVX512	VCVTPD2QQ	1543
3871	VCVTPD2QQ_YMMi64_MASKmskw_MEMf64_AVX512	VCVTPD2QQ	1543
3872	VCVTPD2QQ_YMMi64_MASKmskw_YMMf64_AVX512	VCVTPD2QQ	1543
3873	VCVTPD2QQ_ZMMi64_MASKmskw_MEMf64_AVX512	VCVTPD2QQ	1543
3874	VCVTPD2QQ_ZMMi64_MASKmskw_ZMMf64_AVX512	VCVTPD2QQ	1543
3875	VCVTPD2UDQ_XMMu32_MASKmskw_MEMf64_AVX512_VL128	VCVTPD2UDQ	1544
3876	VCVTPD2UDQ_XMMu32_MASKmskw_MEMf64_AVX512_VL256	VCVTPD2UDQ	1544
3877	VCVTPD2UDQ_XMMu32_MASKmskw_XMMf64_AVX512_VL128	VCVTPD2UDQ	1544
3878	VCVTPD2UDQ_XMMu32_MASKmskw_YMMf64_AVX512_VL256	VCVTPD2UDQ	1544
3879	VCVTPD2UDQ_YMMu32_MASKmskw_MEMf64_AVX512_VL512	VCVTPD2UDQ	1544
3880	VCVTPD2UDQ_YMMu32_MASKmskw_ZMMf64_AVX512_VL512	VCVTPD2UDQ	1544
3881	VCVTPD2UQQ_XMMu64_MASKmskw_MEMf64_AVX512	VCVTPD2UQQ	1545
3882	VCVTPD2UQQ_XMMu64_MASKmskw_XMMf64_AVX512	VCVTPD2UQQ	1545
3883	VCVTPD2UQQ_YMMu64_MASKmskw_MEMf64_AVX512	VCVTPD2UQQ	1545
3884	VCVTPD2UQQ_YMMu64_MASKmskw_YMMf64_AVX512	VCVTPD2UQQ	1545
3885	VCVTPD2UQQ_ZMMu64_MASKmskw_MEMf64_AVX512	VCVTPD2UQQ	1545
3886	VCVTPD2UQQ_ZMMu64_MASKmskw_ZMMf64_AVX512	VCVTPD2UQQ	1545
3887	VCVTPH2BF8S_XMMbf8_MASKmskw_MEMf16_AVX512_VL128	VCVTPH2BF8S	1547
3888	VCVTPH2BF8S_XMMbf8_MASKmskw_MEMf16_AVX512_VL256	VCVTPH2BF8S	1547
3889	VCVTPH2BF8S_XMMbf8_MASKmskw_XMMf16_AVX512	VCVTPH2BF8S	1547
3890	VCVTPH2BF8S_XMMbf8_MASKmskw_YMMf16_AVX512	VCVTPH2BF8S	1547
3891	VCVTPH2BF8S_YMMbf8_MASKmskw_MEMf16_AVX512_VL512	VCVTPH2BF8S	1547
3892	VCVTPH2BF8S_YMMbf8_MASKmskw_ZMMf16_AVX512	VCVTPH2BF8S	1547
3893	VCVTPH2BF8_XMMbf8_MASKmskw_MEMf16_AVX512_VL128	VCVTPH2BF8	1546
3894	VCVTPH2BF8_XMMbf8_MASKmskw_MEMf16_AVX512_VL256	VCVTPH2BF8	1546
3895	VCVTPH2BF8_XMMbf8_MASKmskw_XMMf16_AVX512	VCVTPH2BF8	1546
3896	VCVTPH2BF8_XMMbf8_MASKmskw_YMMf16_AVX512	VCVTPH2BF8	1546
3897	VCVTPH2BF8_YMMbf8_MASKmskw_MEMf16_AVX512_VL512	VCVTPH2BF8	1546
3898	VCVTPH2BF8_YMMbf8_MASKmskw_ZMMf16_AVX512	VCVTPH2BF8	1546
3899	VCVTPH2DQ_XMMi32_MASKmskw_MEMf16_AVX512	VCVTPH2DQ	1548
3900	VCVTPH2DQ_XMMi32_MASKmskw_XMMf16_AVX512	VCVTPH2DQ	1548
3901	VCVTPH2DQ_YMMi32_MASKmskw_MEMf16_AVX512	VCVTPH2DQ	1548
3902	VCVTPH2DQ_YMMi32_MASKmskw_XMMf16_AVX512	VCVTPH2DQ	1548
3903	VCVTPH2DQ_ZMMi32_MASKmskw_MEMf16_AVX512	VCVTPH2DQ	1548
3904	VCVTPH2DQ_ZMMi32_MASKmskw_YMMf16_AVX512	VCVTPH2DQ	1548
3905	VCVTPH2HF8S_XMMhf8_MASKmskw_MEMf16_AVX512_VL128	VCVTPH2HF8S	1550
3906	VCVTPH2HF8S_XMMhf8_MASKmskw_MEMf16_AVX512_VL256	VCVTPH2HF8S	1550
3907	VCVTPH2HF8S_XMMhf8_MASKmskw_XMMf16_AVX512	VCVTPH2HF8S	1550
3908	VCVTPH2HF8S_XMMhf8_MASKmskw_YMMf16_AVX512	VCVTPH2HF8S	1550
3909	VCVTPH2HF8S_YMMhf8_MASKmskw_MEMf16_AVX512_VL512	VCVTPH2HF8S	1550
3910	VCVTPH2HF8S_YMMhf8_MASKmskw_ZMMf16_AVX512	VCVTPH2HF8S	1550
3911	VCVTPH2HF8_XMMhf8_MASKmskw_MEMf16_AVX512_VL128	VCVTPH2HF8	1549
3912	VCVTPH2HF8_XMMhf8_MASKmskw_MEMf16_AVX512_VL256	VCVTPH2HF8	1549
3913	VCVTPH2HF8_XMMhf8_MASKmskw_XMMf16_AVX512	VCVTPH2HF8	1549
3914	VCVTPH2HF8_XMMhf8_MASKmskw_YMMf16_AVX512	VCVTPH2HF8	1549
3915	VCVTPH2HF8_YMMhf8_MASKmskw_MEMf16_AVX512_VL512	VCVTPH2HF8	1549
3916	VCVTPH2HF8_YMMhf8_MASKmskw_ZMMf16_AVX512	VCVTPH2HF8	1549
3917	VCVTPH2IBS_XMMi8_MASKmskw_MEMf16_AVX512	VCVTPH2IBS	1551
3918	VCVTPH2IBS_XMMi8_MASKmskw_XMMf16_AVX512	VCVTPH2IBS	1551
3919	VCVTPH2IBS_YMMi8_MASKmskw_MEMf16_AVX512	VCVTPH2IBS	1551
3920	VCVTPH2IBS_YMMi8_MASKmskw_YMMf16_AVX512	VCVTPH2IBS	1551
3921	VCVTPH2IBS_ZMMi8_MASKmskw_MEMf16_AVX512	VCVTPH2IBS	1551
3922	VCVTPH2IBS_ZMMi8_MASKmskw_ZMMf16_AVX512	VCVTPH2IBS	1551
3923	VCVTPH2IUBS_XMMu8_MASKmskw_MEMf16_AVX512	VCVTPH2IUBS	1552
3924	VCVTPH2IUBS_XMMu8_MASKmskw_XMMf16_AVX512	VCVTPH2IUBS	1552
3925	VCVTPH2IUBS_YMMu8_MASKmskw_MEMf16_AVX512	VCVTPH2IUBS	1552
3926	VCVTPH2IUBS_YMMu8_MASKmskw_YMMf16_AVX512	VCVTPH2IUBS	1552
3927	VCVTPH2IUBS_ZMMu8_MASKmskw_MEMf16_AVX512	VCVTPH2IUBS	1552
3928	VCVTPH2IUBS_ZMMu8_MASKmskw_ZMMf16_AVX512	VCVTPH2IUBS	1552
3929	VCVTPH2PD_XMMf64_MASKmskw_MEMf16_AVX512	VCVTPH2PD	1553
3930	VCVTPH2PD_XMMf64_MASKmskw_XMMf16_AVX512	VCVTPH2PD	1553
3931	VCVTPH2PD_YMMf64_MASKmskw_MEMf16_AVX512	VCVTPH2PD	1553
3932	VCVTPH2PD_YMMf64_MASKmskw_XMMf16_AVX512	VCVTPH2PD	1553
3933	VCVTPH2PD_ZMMf64_MASKmskw_MEMf16_AVX512	VCVTPH2PD	1553
3934	VCVTPH2PD_ZMMf64_MASKmskw_XMMf16_AVX512	VCVTPH2PD	1553
3935	VCVTPH2PSX_XMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PSX	1554
3936	VCVTPH2PSX_XMMf32_MASKmskw_XMMf16_AVX512	VCVTPH2PSX	1554
3937	VCVTPH2PSX_YMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PSX	1554
3938	VCVTPH2PSX_YMMf32_MASKmskw_XMMf16_AVX512	VCVTPH2PSX	1554
3939	VCVTPH2PSX_ZMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PSX	1554
3940	VCVTPH2PSX_ZMMf32_MASKmskw_YMMf16_AVX512	VCVTPH2PSX	1554
3941	VCVTPH2PS_XMMdq_MEMq	VCVTPH2PS	697
3942	VCVTPH2PS_XMMdq_XMMq	VCVTPH2PS	697
3943	VCVTPH2PS_XMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PS	697
3944	VCVTPH2PS_XMMf32_MASKmskw_XMMf16_AVX512	VCVTPH2PS	697
3945	VCVTPH2PS_YMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PS	697
3946	VCVTPH2PS_YMMf32_MASKmskw_XMMf16_AVX512	VCVTPH2PS	697
3947	VCVTPH2PS_YMMqq_MEMdq	VCVTPH2PS	697
3948	VCVTPH2PS_YMMqq_XMMdq	VCVTPH2PS	697
3949	VCVTPH2PS_ZMMf32_MASKmskw_MEMf16_AVX512	VCVTPH2PS	697
3950	VCVTPH2PS_ZMMf32_MASKmskw_YMMf16_AVX512	VCVTPH2PS	697
3951	VCVTPH2QQ_XMMi64_MASKmskw_MEMf16_AVX512	VCVTPH2QQ	1555
3952	VCVTPH2QQ_XMMi64_MASKmskw_XMMf16_AVX512	VCVTPH2QQ	1555
3953	VCVTPH2QQ_YMMi64_MASKmskw_MEMf16_AVX512	VCVTPH2QQ	1555
3954	VCVTPH2QQ_YMMi64_MASKmskw_XMMf16_AVX512	VCVTPH2QQ	1555
3955	VCVTPH2QQ_ZMMi64_MASKmskw_MEMf16_AVX512	VCVTPH2QQ	1555
3956	VCVTPH2QQ_ZMMi64_MASKmskw_XMMf16_AVX512	VCVTPH2QQ	1555
3957	VCVTPH2UDQ_XMMu32_MASKmskw_MEMf16_AVX512	VCVTPH2UDQ	1556
3958	VCVTPH2UDQ_XMMu32_MASKmskw_XMMf16_AVX512	VCVTPH2UDQ	1556
3959	VCVTPH2UDQ_YMMu32_MASKmskw_MEMf16_AVX512	VCVTPH2UDQ	1556
3960	VCVTPH2UDQ_YMMu32_MASKmskw_XMMf16_AVX512	VCVTPH2UDQ	1556
3961	VCVTPH2UDQ_ZMMu32_MASKmskw_MEMf16_AVX512	VCVTPH2UDQ	1556
3962	VCVTPH2UDQ_ZMMu32_MASKmskw_YMMf16_AVX512	VCVTPH2UDQ	1556
3963	VCVTPH2UQQ_XMMu64_MASKmskw_MEMf16_AVX512	VCVTPH2UQQ	1557
3964	VCVTPH2UQQ_XMMu64_MASKmskw_XMMf16_AVX512	VCVTPH2UQQ	1557
3965	VCVTPH2UQQ_YMMu64_MASKmskw_MEMf16_AVX512	VCVTPH2UQQ	1557
3966	VCVTPH2UQQ_YMMu64_MASKmskw_XMMf16_AVX512	VCVTPH2UQQ	1557
3967	VCVTPH2UQQ_ZMMu64_MASKmskw_MEMf16_AVX512	VCVTPH2UQQ	1557
3968	VCVTPH2UQQ_ZMMu64_MASKmskw_XMMf16_AVX512	VCVTPH2UQQ	1557
3969	VCVTPH2UW_XMMu16_MASKmskw_MEMf16_AVX512	VCVTPH2UW	1558
3970	VCVTPH2UW_XMMu16_MASKmskw_XMMf16_AVX512	VCVTPH2UW	1558
3971	VCVTPH2UW_YMMu16_MASKmskw_MEMf16_AVX512	VCVTPH2UW	1558
3972	VCVTPH2UW_YMMu16_MASKmskw_YMMf16_AVX512	VCVTPH2UW	1558
3973	VCVTPH2UW_ZMMu16_MASKmskw_MEMf16_AVX512	VCVTPH2UW	1558
3974	VCVTPH2UW_ZMMu16_MASKmskw_ZMMf16_AVX512	VCVTPH2UW	1558
3975	VCVTPH2W_XMMi16_MASKmskw_MEMf16_AVX512	VCVTPH2W	1559
3976	VCVTPH2W_XMMi16_MASKmskw_XMMf16_AVX512	VCVTPH2W	1559
3977	VCVTPH2W_YMMi16_MASKmskw_MEMf16_AVX512	VCVTPH2W	1559
3978	VCVTPH2W_YMMi16_MASKmskw_YMMf16_AVX512	VCVTPH2W	1559
3979	VCVTPH2W_ZMMi16_MASKmskw_MEMf16_AVX512	VCVTPH2W	1559
3980	VCVTPH2W_ZMMi16_MASKmskw_ZMMf16_AVX512	VCVTPH2W	1559
3981	VCVTPS2BF8S_XMMbf8_MASKmskw_MEMf32_AVX512_VL128	VCVTPS2BF8S	1561
3982	VCVTPS2BF8S_XMMbf8_MASKmskw_MEMf32_AVX512_VL256	VCVTPS2BF8S	1561
3983	VCVTPS2BF8S_XMMbf8_MASKmskw_MEMf32_AVX512_VL512	VCVTPS2BF8S	1561
3984	VCVTPS2BF8S_XMMbf8_MASKmskw_XMMf32_AVX512	VCVTPS2BF8S	1561
3985	VCVTPS2BF8S_XMMbf8_MASKmskw_YMMf32_AVX512	VCVTPS2BF8S	1561
3986	VCVTPS2BF8S_XMMbf8_MASKmskw_ZMMf32_AVX512	VCVTPS2BF8S	1561
3987	VCVTPS2BF8_XMMbf8_MASKmskw_MEMf32_AVX512_VL128	VCVTPS2BF8	1560
3988	VCVTPS2BF8_XMMbf8_MASKmskw_MEMf32_AVX512_VL256	VCVTPS2BF8	1560
3989	VCVTPS2BF8_XMMbf8_MASKmskw_MEMf32_AVX512_VL512	VCVTPS2BF8	1560
3990	VCVTPS2BF8_XMMbf8_MASKmskw_XMMf32_AVX512	VCVTPS2BF8	1560
3991	VCVTPS2BF8_XMMbf8_MASKmskw_YMMf32_AVX512	VCVTPS2BF8	1560
3992	VCVTPS2BF8_XMMbf8_MASKmskw_ZMMf32_AVX512	VCVTPS2BF8	1560
3993	VCVTPS2DQ_XMMdq_MEMdq	VCVTPS2DQ	912
3994	VCVTPS2DQ_XMMdq_XMMdq	VCVTPS2DQ	912
3995	VCVTPS2DQ_XMMi32_MASKmskw_MEMf32_AVX512	VCVTPS2DQ	912
3996	VCVTPS2DQ_XMMi32_MASKmskw_XMMf32_AVX512	VCVTPS2DQ	912
3997	VCVTPS2DQ_YMMi32_MASKmskw_MEMf32_AVX512	VCVTPS2DQ	912
3998	VCVTPS2DQ_YMMi32_MASKmskw_YMMf32_AVX512	VCVTPS2DQ	912
3999	VCVTPS2DQ_YMMqq_MEMqq	VCVTPS2DQ	912
4000	VCVTPS2DQ_YMMqq_YMMqq	VCVTPS2DQ	912
4001	VCVTPS2DQ_ZMMi32_MASKmskw_MEMf32_AVX512	VCVTPS2DQ	912
4002	VCVTPS2DQ_ZMMi32_MASKmskw_ZMMf32_AVX512	VCVTPS2DQ	912
4003	VCVTPS2HF8S_XMMhf8_MASKmskw_MEMf32_AVX512_VL128	VCVTPS2HF8S	1563
4004	VCVTPS2HF8S_XMMhf8_MASKmskw_MEMf32_AVX512_VL256	VCVTPS2HF8S	1563
4005	VCVTPS2HF8S_XMMhf8_MASKmskw_MEMf32_AVX512_VL512	VCVTPS2HF8S	1563
4006	VCVTPS2HF8S_XMMhf8_MASKmskw_XMMf32_AVX512	VCVTPS2HF8S	1563
4007	VCVTPS2HF8S_XMMhf8_MASKmskw_YMMf32_AVX512	VCVTPS2HF8S	1563
4008	VCVTPS2HF8S_XMMhf8_MASKmskw_ZMMf32_AVX512	VCVTPS2HF8S	1563
4009	VCVTPS2HF8_XMMhf8_MASKmskw_MEMf32_AVX512_VL128	VCVTPS2HF8	1562
4010	VCVTPS2HF8_XMMhf8_MASKmskw_MEMf32_AVX512_VL256	VCVTPS2HF8	1562
4011	VCVTPS2HF8_XMMhf8_MASKmskw_MEMf32_AVX512_VL512	VCVTPS2HF8	1562
4012	VCVTPS2HF8_XMMhf8_MASKmskw_XMMf32_AVX512	VCVTPS2HF8	1562
4013	VCVTPS2HF8_XMMhf8_MASKmskw_YMMf32_AVX512	VCVTPS2HF8	1562
4014	VCVTPS2HF8_XMMhf8_MASKmskw_ZMMf32_AVX512	VCVTPS2HF8	1562
