descriptor_index	iform_id	name_id	group_id	decode_bit_id	decode_bitmap_index	decode_bitmap_mask	iclass	isa_set
3345	4652	743	47	11	0	0x0000000000000800	VFMADD213PD	FMA
3346	4657	743	47	11	0	0x0000000000000800	VFMADD213PD	FMA
3347	4658	743	47	11	0	0x0000000000000800	VFMADD213PD	FMA
3348	4667	700	47	11	0	0x0000000000000800	VFMADD213PS	FMA
3349	4668	700	47	11	0	0x0000000000000800	VFMADD213PS	FMA
3350	4673	700	47	11	0	0x0000000000000800	VFMADD213PS	FMA
3351	4674	700	47	11	0	0x0000000000000800	VFMADD213PS	FMA
3352	4677	746	47	11	0	0x0000000000000800	VFMADD213SD	FMA
3353	4678	746	47	11	0	0x0000000000000800	VFMADD213SD	FMA
3354	4683	745	47	11	0	0x0000000000000800	VFMADD213SS	FMA
3355	4684	745	47	11	0	0x0000000000000800	VFMADD213SS	FMA
3356	4893	766	47	11	0	0x0000000000000800	VFMSUB213PD	FMA
3357	4894	766	47	11	0	0x0000000000000800	VFMSUB213PD	FMA
3358	4899	766	47	11	0	0x0000000000000800	VFMSUB213PD	FMA
3359	4900	766	47	11	0	0x0000000000000800	VFMSUB213PD	FMA
3360	4909	765	47	11	0	0x0000000000000800	VFMSUB213PS	FMA
3361	4910	765	47	11	0	0x0000000000000800	VFMSUB213PS	FMA
3362	4915	765	47	11	0	0x0000000000000800	VFMSUB213PS	FMA
3363	4916	765	47	11	0	0x0000000000000800	VFMSUB213PS	FMA
3364	4919	768	47	11	0	0x0000000000000800	VFMSUB213SD	FMA
3365	4920	768	47	11	0	0x0000000000000800	VFMSUB213SD	FMA
3366	4925	767	47	11	0	0x0000000000000800	VFMSUB213SS	FMA
3367	4926	767	47	11	0	0x0000000000000800	VFMSUB213SS	FMA
3368	5135	778	47	11	0	0x0000000000000800	VFNMADD213PD	FMA
3369	5136	778	47	11	0	0x0000000000000800	VFNMADD213PD	FMA
3370	5141	778	47	11	0	0x0000000000000800	VFNMADD213PD	FMA
3371	5142	778	47	11	0	0x0000000000000800	VFNMADD213PD	FMA
3372	5151	777	47	11	0	0x0000000000000800	VFNMADD213PS	FMA
3373	5152	777	47	11	0	0x0000000000000800	VFNMADD213PS	FMA
3374	5157	777	47	11	0	0x0000000000000800	VFNMADD213PS	FMA
3375	5158	777	47	11	0	0x0000000000000800	VFNMADD213PS	FMA
3376	5161	780	47	11	0	0x0000000000000800	VFNMADD213SD	FMA
3377	5162	780	47	11	0	0x0000000000000800	VFNMADD213SD	FMA
3378	5167	779	47	11	0	0x0000000000000800	VFNMADD213SS	FMA
3379	5168	779	47	11	0	0x0000000000000800	VFNMADD213SS	FMA
3380	5279	790	47	11	0	0x0000000000000800	VFNMSUB213PD	FMA
3381	5280	790	47	11	0	0x0000000000000800	VFNMSUB213PD	FMA
3382	5285	790	47	11	0	0x0000000000000800	VFNMSUB213PD	FMA
3383	5286	790	47	11	0	0x0000000000000800	VFNMSUB213PD	FMA
3384	5295	789	47	11	0	0x0000000000000800	VFNMSUB213PS	FMA
3385	5296	789	47	11	0	0x0000000000000800	VFNMSUB213PS	FMA
3386	5301	789	47	11	0	0x0000000000000800	VFNMSUB213PS	FMA
3387	5302	789	47	11	0	0x0000000000000800	VFNMSUB213PS	FMA
3388	5305	792	47	11	0	0x0000000000000800	VFNMSUB213SD	FMA
3389	5306	792	47	11	0	0x0000000000000800	VFNMSUB213SD	FMA
3390	5311	791	47	11	0	0x0000000000000800	VFNMSUB213SS	FMA
3391	5312	791	47	11	0	0x0000000000000800	VFNMSUB213SS	FMA
3392	3825	1537	262	210	3	0x0000000000040000	VCVTNEEBF162PS	AVX_NE_CONVERT
3393	3826	1537	262	210	3	0x0000000000040000	VCVTNEEBF162PS	AVX_NE_CONVERT
3394	3827	1538	262	210	3	0x0000000000040000	VCVTNEEPH2PS	AVX_NE_CONVERT
3395	3828	1538	262	210	3	0x0000000000040000	VCVTNEEPH2PS	AVX_NE_CONVERT
3396	3829	1539	262	210	3	0x0000000000040000	VCVTNEOBF162PS	AVX_NE_CONVERT
3397	3830	1539	262	210	3	0x0000000000040000	VCVTNEOBF162PS	AVX_NE_CONVERT
3398	3831	1540	262	210	3	0x0000000000040000	VCVTNEOPH2PS	AVX_NE_CONVERT
3399	3832	1540	262	210	3	0x0000000000040000	VCVTNEOPH2PS	AVX_NE_CONVERT
3400	3511	1472	262	210	3	0x0000000000040000	VBCSTNEBF162PS	AVX_NE_CONVERT
3401	3512	1472	262	210	3	0x0000000000040000	VBCSTNEBF162PS	AVX_NE_CONVERT
3402	3513	1473	262	210	3	0x0000000000040000	VBCSTNESH2PS	AVX_NE_CONVERT
3403	3514	1473	262	210	3	0x0000000000040000	VBCSTNESH2PS	AVX_NE_CONVERT
3404	7124	717	261	209	3	0x0000000000020000	VPMADD52LUQ	AVX_IFMA
3405	7125	717	261	209	3	0x0000000000020000	VPMADD52LUQ	AVX_IFMA
3406	7128	717	261	209	3	0x0000000000020000	VPMADD52LUQ	AVX_IFMA
3407	7129	717	261	209	3	0x0000000000020000	VPMADD52LUQ	AVX_IFMA
3408	7114	718	261	209	3	0x0000000000020000	VPMADD52HUQ	AVX_IFMA
3409	7115	718	261	209	3	0x0000000000020000	VPMADD52HUQ	AVX_IFMA
3410	7118	718	261	209	3	0x0000000000020000	VPMADD52HUQ	AVX_IFMA
3411	7119	718	261	209	3	0x0000000000020000	VPMADD52HUQ	AVX_IFMA
3412	4807	754	47	11	0	0x0000000000000800	VFMADDSUB231PD	FMA
3413	4808	754	47	11	0	0x0000000000000800	VFMADDSUB231PD	FMA
3414	4813	754	47	11	0	0x0000000000000800	VFMADDSUB231PD	FMA
3415	4814	754	47	11	0	0x0000000000000800	VFMADDSUB231PD	FMA
3416	4823	753	47	11	0	0x0000000000000800	VFMADDSUB231PS	FMA
3417	4824	753	47	11	0	0x0000000000000800	VFMADDSUB231PS	FMA
3418	4829	753	47	11	0	0x0000000000000800	VFMADDSUB231PS	FMA
3419	4830	753	47	11	0	0x0000000000000800	VFMADDSUB231PS	FMA
3420	5023	760	47	11	0	0x0000000000000800	VFMSUBADD231PD	FMA
3421	5024	760	47	11	0	0x0000000000000800	VFMSUBADD231PD	FMA
3422	5029	760	47	11	0	0x0000000000000800	VFMSUBADD231PD	FMA
3423	5030	760	47	11	0	0x0000000000000800	VFMSUBADD231PD	FMA
3424	5039	759	47	11	0	0x0000000000000800	VFMSUBADD231PS	FMA
3425	5040	759	47	11	0	0x0000000000000800	VFMSUBADD231PS	FMA
3426	5045	759	47	11	0	0x0000000000000800	VFMSUBADD231PS	FMA
3427	5046	759	47	11	0	0x0000000000000800	VFMSUBADD231PS	FMA
3428	4693	744	47	11	0	0x0000000000000800	VFMADD231PD	FMA
3429	4694	744	47	11	0	0x0000000000000800	VFMADD231PD	FMA
3430	4699	744	47	11	0	0x0000000000000800	VFMADD231PD	FMA
3431	4700	744	47	11	0	0x0000000000000800	VFMADD231PD	FMA
3432	4709	701	47	11	0	0x0000000000000800	VFMADD231PS	FMA
3433	4710	701	47	11	0	0x0000000000000800	VFMADD231PS	FMA
3434	4715	701	47	11	0	0x0000000000000800	VFMADD231PS	FMA
3435	4716	701	47	11	0	0x0000000000000800	VFMADD231PS	FMA
3436	4719	748	47	11	0	0x0000000000000800	VFMADD231SD	FMA
3437	4720	748	47	11	0	0x0000000000000800	VFMADD231SD	FMA
3438	4725	747	47	11	0	0x0000000000000800	VFMADD231SS	FMA
3439	4726	747	47	11	0	0x0000000000000800	VFMADD231SS	FMA
3440	4935	770	47	11	0	0x0000000000000800	VFMSUB231PD	FMA
3441	4936	770	47	11	0	0x0000000000000800	VFMSUB231PD	FMA
3442	4941	770	47	11	0	0x0000000000000800	VFMSUB231PD	FMA
3443	4942	770	47	11	0	0x0000000000000800	VFMSUB231PD	FMA
3444	4951	769	47	11	0	0x0000000000000800	VFMSUB231PS	FMA
3445	4952	769	47	11	0	0x0000000000000800	VFMSUB231PS	FMA
3446	4957	769	47	11	0	0x0000000000000800	VFMSUB231PS	FMA
3447	4958	769	47	11	0	0x0000000000000800	VFMSUB231PS	FMA
3448	4961	772	47	11	0	0x0000000000000800	VFMSUB231SD	FMA
3449	4962	772	47	11	0	0x0000000000000800	VFMSUB231SD	FMA
3450	4967	771	47	11	0	0x0000000000000800	VFMSUB231SS	FMA
3451	4968	771	47	11	0	0x0000000000000800	VFMSUB231SS	FMA
3452	5177	782	47	11	0	0x0000000000000800	VFNMADD231PD	FMA
3453	5178	782	47	11	0	0x0000000000000800	VFNMADD231PD	FMA
3454	5183	782	47	11	0	0x0000000000000800	VFNMADD231PD	FMA
3455	5184	782	47	11	0	0x0000000000000800	VFNMADD231PD	FMA
3456	5193	781	47	11	0	0x0000000000000800	VFNMADD231PS	FMA
3457	5194	781	47	11	0	0x0000000000000800	VFNMADD231PS	FMA
3458	5199	781	47	11	0	0x0000000000000800	VFNMADD231PS	FMA
3459	5200	781	47	11	0	0x0000000000000800	VFNMADD231PS	FMA
3460	5203	784	47	11	0	0x0000000000000800	VFNMADD231SD	FMA
3461	5204	784	47	11	0	0x0000000000000800	VFNMADD231SD	FMA
3462	5209	783	47	11	0	0x0000000000000800	VFNMADD231SS	FMA
3463	5210	783	47	11	0	0x0000000000000800	VFNMADD231SS	FMA
3464	5321	794	47	11	0	0x0000000000000800	VFNMSUB231PD	FMA
3465	5322	794	47	11	0	0x0000000000000800	VFNMSUB231PD	FMA
3466	5327	794	47	11	0	0x0000000000000800	VFNMSUB231PD	FMA
3467	5328	794	47	11	0	0x0000000000000800	VFNMSUB231PD	FMA
3468	5337	793	47	11	0	0x0000000000000800	VFNMSUB231PS	FMA
3469	5338	793	47	11	0	0x0000000000000800	VFNMSUB231PS	FMA
3470	5343	793	47	11	0	0x0000000000000800	VFNMSUB231PS	FMA
3471	5344	793	47	11	0	0x0000000000000800	VFNMSUB231PS	FMA
3472	5347	796	47	11	0	0x0000000000000800	VFNMSUB231SD	FMA
3473	5348	796	47	11	0	0x0000000000000800	VFNMSUB231SD	FMA
3474	5353	795	47	11	0	0x0000000000000800	VFNMSUB231SS	FMA
3475	5354	795	47	11	0	0x0000000000000800	VFNMSUB231SS	FMA
3476	8647	887	95	42	0	0x0000040000000000	VSHA512RNDS2	SHA512
3477	8645	885	95	42	0	0x0000040000000000	VSHA512MSG1	SHA512
3478	8646	886	95	42	0	0x0000040000000000	VSHA512MSG2	SHA512
3479	5527	1739	260	208	3	0x0000000000010000	VGF2P8MULB	AVX_GFNI
3480	5528	1739	260	208	3	0x0000000000010000	VGF2P8MULB	AVX_GFNI
3481	5531	1739	260	208	3	0x0000000000010000	VGF2P8MULB	AVX_GFNI
3482	5532	1739	260	208	3	0x0000000000010000	VGF2P8MULB	AVX_GFNI
3483	6722	1110	109	63	0	0x8000000000000000	VPDPWSUD	AVX_VNNI_INT16
3484	6723	1110	109	63	0	0x8000000000000000	VPDPWSUD	AVX_VNNI_INT16
3485	6726	1110	109	63	0	0x8000000000000000	VPDPWSUD	AVX_VNNI_INT16
3486	6727	1110	109	63	0	0x8000000000000000	VPDPWSUD	AVX_VNNI_INT16
3487	6742	1112	109	63	0	0x8000000000000000	VPDPWUSD	AVX_VNNI_INT16
3488	6743	1112	109	63	0	0x8000000000000000	VPDPWUSD	AVX_VNNI_INT16
3489	6746	1112	109	63	0	0x8000000000000000	VPDPWUSD	AVX_VNNI_INT16
3490	6747	1112	109	63	0	0x8000000000000000	VPDPWUSD	AVX_VNNI_INT16
3491	6762	1114	109	63	0	0x8000000000000000	VPDPWUUD	AVX_VNNI_INT16
3492	6763	1114	109	63	0	0x8000000000000000	VPDPWUUD	AVX_VNNI_INT16
3493	6766	1114	109	63	0	0x8000000000000000	VPDPWUUD	AVX_VNNI_INT16
3494	6767	1114	109	63	0	0x8000000000000000	VPDPWUUD	AVX_VNNI_INT16
3495	6712	1111	109	63	0	0x8000000000000000	VPDPWSUDS	AVX_VNNI_INT16
3496	6713	1111	109	63	0	0x8000000000000000	VPDPWSUDS	AVX_VNNI_INT16
3497	6716	1111	109	63	0	0x8000000000000000	VPDPWSUDS	AVX_VNNI_INT16
3498	6717	1111	109	63	0	0x8000000000000000	VPDPWSUDS	AVX_VNNI_INT16
3499	6732	1113	109	63	0	0x8000000000000000	VPDPWUSDS	AVX_VNNI_INT16
3500	6733	1113	109	63	0	0x8000000000000000	VPDPWUSDS	AVX_VNNI_INT16
3501	6736	1113	109	63	0	0x8000000000000000	VPDPWUSDS	AVX_VNNI_INT16
3502	6737	1113	109	63	0	0x8000000000000000	VPDPWUSDS	AVX_VNNI_INT16
3503	6752	1115	109	63	0	0x8000000000000000	VPDPWUUDS	AVX_VNNI_INT16
3504	6753	1115	109	63	0	0x8000000000000000	VPDPWUUDS	AVX_VNNI_INT16
3505	6756	1115	109	63	0	0x8000000000000000	VPDPWUUDS	AVX_VNNI_INT16
3506	6757	1115	109	63	0	0x8000000000000000	VPDPWUUDS	AVX_VNNI_INT16
3507	8684	888	96	31	0	0x0000000080000000	VSM3MSG1	SM3
3508	8685	888	96	31	0	0x0000000080000000	VSM3MSG1	SM3
3509	8686	889	96	31	0	0x0000000080000000	VSM3MSG2	SM3
3510	8687	889	96	31	0	0x0000000080000000	VSM3MSG2	SM3
3511	8690	891	97	32	0	0x0000000100000000	VSM4KEY4	SM4
3512	8692	891	97	32	0	0x0000000100000000	VSM4KEY4	SM4
3513	8694	891	97	32	0	0x0000000100000000	VSM4KEY4	SM4
3514	8696	891	97	32	0	0x0000000100000000	VSM4KEY4	SM4
3515	8700	892	97	32	0	0x0000000100000000	VSM4RNDS4	SM4
3516	8702	892	97	32	0	0x0000000100000000	VSM4RNDS4	SM4
3517	8704	892	97	32	0	0x0000000100000000	VSM4RNDS4	SM4
3518	8706	892	97	32	0	0x0000000100000000	VSM4RNDS4	SM4
3519	3455	800	259	207	3	0x0000000000008000	VAESIMC	AVXAES
3520	3456	800	259	207	3	0x0000000000008000	VAESIMC	AVXAES
3521	3445	735	259	207	3	0x0000000000008000	VAESENC	AVXAES
3522	3446	735	259	207	3	0x0000000000008000	VAESENC	AVXAES
3523	3449	735	77	40	0	0x0000010000000000	VAESENC	VAES
3524	3451	735	77	40	0	0x0000010000000000	VAESENC	VAES
3525	3435	797	259	207	3	0x0000000000008000	VAESENCLAST	AVXAES
3526	3436	797	259	207	3	0x0000000000008000	VAESENCLAST	AVXAES
3527	3439	797	77	40	0	0x0000010000000000	VAESENCLAST	VAES
3528	3441	797	77	40	0	0x0000010000000000	VAESENCLAST	VAES
3529	3425	798	259	207	3	0x0000000000008000	VAESDEC	AVXAES
3530	3426	798	259	207	3	0x0000000000008000	VAESDEC	AVXAES
3531	3429	798	77	40	0	0x0000010000000000	VAESDEC	VAES
3532	3431	798	77	40	0	0x0000010000000000	VAESDEC	VAES
3533	3415	799	259	207	3	0x0000000000008000	VAESDECLAST	AVXAES
3534	3416	799	259	207	3	0x0000000000008000	VAESDECLAST	AVXAES
3535	3419	799	77	40	0	0x0000010000000000	VAESDECLAST	VAES
3536	3421	799	77	40	0	0x0000010000000000	VAESDECLAST	VAES
3537	833	1283	267	214	3	0x0000000000400000	CMPOXADD	CMPCCXADD
3538	835	1283	267	214	3	0x0000000000400000	CMPOXADD	CMPCCXADD
3539	817	1279	267	214	3	0x0000000000400000	CMPNOXADD	CMPCCXADD
3540	819	1279	267	214	3	0x0000000000400000	CMPNOXADD	CMPCCXADD
3541	789	1272	267	214	3	0x0000000000400000	CMPBXADD	CMPCCXADD
3542	791	1272	267	214	3	0x0000000000400000	CMPBXADD	CMPCCXADD
3543	805	1276	267	214	3	0x0000000000400000	CMPNBXADD	CMPCCXADD
3544	807	1276	267	214	3	0x0000000000400000	CMPNBXADD	CMPCCXADD
3545	867	1290	267	214	3	0x0000000000400000	CMPZXADD	CMPCCXADD
3546	869	1290	267	214	3	0x0000000000400000	CMPZXADD	CMPCCXADD
3547	829	1282	267	214	3	0x0000000000400000	CMPNZXADD	CMPCCXADD
3548	831	1282	267	214	3	0x0000000000400000	CMPNZXADD	CMPCCXADD
3549	785	1271	267	214	3	0x0000000000400000	CMPBEXADD	CMPCCXADD
3550	787	1271	267	214	3	0x0000000000400000	CMPBEXADD	CMPCCXADD
3551	801	1275	267	214	3	0x0000000000400000	CMPNBEXADD	CMPCCXADD
3552	803	1275	267	214	3	0x0000000000400000	CMPNBEXADD	CMPCCXADD
3553	853	1286	267	214	3	0x0000000000400000	CMPSXADD	CMPCCXADD
3554	855	1286	267	214	3	0x0000000000400000	CMPSXADD	CMPCCXADD
3555	825	1281	267	214	3	0x0000000000400000	CMPNSXADD	CMPCCXADD
3556	827	1281	267	214	3	0x0000000000400000	CMPNSXADD	CMPCCXADD
3557	841	1284	267	214	3	0x0000000000400000	CMPPXADD	CMPCCXADD
3558	843	1284	267	214	3	0x0000000000400000	CMPPXADD	CMPCCXADD
3559	821	1280	267	214	3	0x0000000000400000	CMPNPXADD	CMPCCXADD
3560	823	1280	267	214	3	0x0000000000400000	CMPNPXADD	CMPCCXADD
3561	797	1274	267	214	3	0x0000000000400000	CMPLXADD	CMPCCXADD
3562	799	1274	267	214	3	0x0000000000400000	CMPLXADD	CMPCCXADD
3563	813	1278	267	214	3	0x0000000000400000	CMPNLXADD	CMPCCXADD
3564	815	1278	267	214	3	0x0000000000400000	CMPNLXADD	CMPCCXADD
3565	793	1273	267	214	3	0x0000000000400000	CMPLEXADD	CMPCCXADD
3566	795	1273	267	214	3	0x0000000000400000	CMPLEXADD	CMPCCXADD
3567	809	1277	267	214	3	0x0000000000400000	CMPNLEXADD	CMPCCXADD
3568	811	1277	267	214	3	0x0000000000400000	CMPNLEXADD	CMPCCXADD
3569	181	684	48	58	0	0x0400000000000000	ANDN	BMI1
3570	181	684	48	58	0	0x0400000000000000	ANDN	BMI1
3571	182	684	48	58	0	0x0400000000000000	ANDN	BMI1
3572	182	684	48	58	0	0x0400000000000000	ANDN	BMI1
3573	191	684	48	58	0	0x0400000000000000	ANDN	BMI1
3574	192	684	48	58	0	0x0400000000000000	ANDN	BMI1
3575	319	686	48	58	0	0x0400000000000000	BLSI	BMI1
3576	319	686	48	58	0	0x0400000000000000	BLSI	BMI1
3577	320	686	48	58	0	0x0400000000000000	BLSI	BMI1
3578	320	686	48	58	0	0x0400000000000000	BLSI	BMI1
3579	329	686	48	58	0	0x0400000000000000	BLSI	BMI1
3580	330	686	48	58	0	0x0400000000000000	BLSI	BMI1
3581	331	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3582	331	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3583	332	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3584	332	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3585	341	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3586	342	687	48	58	0	0x0400000000000000	BLSMSK	BMI1
3587	343	688	48	58	0	0x0400000000000000	BLSR	BMI1
3588	343	688	48	58	0	0x0400000000000000	BLSR	BMI1
3589	344	688	48	58	0	0x0400000000000000	BLSR	BMI1
3590	344	688	48	58	0	0x0400000000000000	BLSR	BMI1
3591	353	688	48	58	0	0x0400000000000000	BLSR	BMI1
3592	354	688	48	58	0	0x0400000000000000	BLSR	BMI1
3593	414	689	49	59	0	0x0800000000000000	BZHI	BMI2
3594	414	689	49	59	0	0x0800000000000000	BZHI	BMI2
3595	415	689	49	59	0	0x0800000000000000	BZHI	BMI2
3596	415	689	49	59	0	0x0800000000000000	BZHI	BMI2
3597	424	689	49	59	0	0x0800000000000000	BZHI	BMI2
3598	425	689	49	59	0	0x0800000000000000	BZHI	BMI2
3599	2086	691	49	59	0	0x0800000000000000	PDEP	BMI2
3600	2086	691	49	59	0	0x0800000000000000	PDEP	BMI2
3601	2087	691	49	59	0	0x0800000000000000	PDEP	BMI2
3602	2087	691	49	59	0	0x0800000000000000	PDEP	BMI2
3603	2092	691	49	59	0	0x0800000000000000	PDEP	BMI2
3604	2093	691	49	59	0	0x0800000000000000	PDEP	BMI2
3605	2104	692	49	59	0	0x0800000000000000	PEXT	BMI2
3606	2104	692	49	59	0	0x0800000000000000	PEXT	BMI2
3607	2105	692	49	59	0	0x0800000000000000	PEXT	BMI2
3608	2105	692	49	59	0	0x0800000000000000	PEXT	BMI2
3609	2110	692	49	59	0	0x0800000000000000	PEXT	BMI2
3610	2111	692	49	59	0	0x0800000000000000	PEXT	BMI2
3611	1801	690	49	59	0	0x0800000000000000	MULX	BMI2
3612	1801	690	49	59	0	0x0800000000000000	MULX	BMI2
3613	1802	690	49	59	0	0x0800000000000000	MULX	BMI2
3614	1802	690	49	59	0	0x0800000000000000	MULX	BMI2
3615	1807	690	49	59	0	0x0800000000000000	MULX	BMI2
3616	1808	690	49	59	0	0x0800000000000000	MULX	BMI2
3617	267	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3618	267	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3619	268	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3620	268	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3621	277	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3622	278	685	48	58	0	0x0400000000000000	BEXTR	BMI1
3623	2754	694	49	59	0	0x0800000000000000	SARX	BMI2
3624	2754	694	49	59	0	0x0800000000000000	SARX	BMI2
3625	2755	694	49	59	0	0x0800000000000000	SARX	BMI2
3626	2755	694	49	59	0	0x0800000000000000	SARX	BMI2
3627	2760	694	49	59	0	0x0800000000000000	SARX	BMI2
3628	2761	694	49	59	0	0x0800000000000000	SARX	BMI2
3629	2998	695	49	59	0	0x0800000000000000	SHLX	BMI2
3630	2998	695	49	59	0	0x0800000000000000	SHLX	BMI2
3631	2999	695	49	59	0	0x0800000000000000	SHLX	BMI2
3632	2999	695	49	59	0	0x0800000000000000	SHLX	BMI2
3633	3004	695	49	59	0	0x0800000000000000	SHLX	BMI2
3634	3005	695	49	59	0	0x0800000000000000	SHLX	BMI2
3635	3082	696	49	59	0	0x0800000000000000	SHRX	BMI2
3636	3082	696	49	59	0	0x0800000000000000	SHRX	BMI2
3637	3083	696	49	59	0	0x0800000000000000	SHRX	BMI2
3638	3083	696	49	59	0	0x0800000000000000	SHRX	BMI2
3639	3088	696	49	59	0	0x0800000000000000	SHRX	BMI2
3640	3089	696	49	59	0	0x0800000000000000	SHRX	BMI2
3641	6890	1838	46	9	0	0x0000000000000200	VPERMQ	AVX2
3642	6891	1838	46	9	0	0x0000000000000200	VPERMQ	AVX2
3643	6878	1836	46	9	0	0x0000000000000200	VPERMPD	AVX2
3644	6879	1836	46	9	0	0x0000000000000200	VPERMPD	AVX2
3645	6306	1807	46	9	0	0x0000000000000200	VPBLENDD	AVX2
3646	6307	1807	46	9	0	0x0000000000000200	VPBLENDD	AVX2
3647	6308	1807	46	9	0	0x0000000000000200	VPBLENDD	AVX2
3648	6309	1807	46	9	0	0x0000000000000200	VPBLENDD	AVX2
3649	6854	1835	37	8	0	0x0000000000000100	VPERMILPS	AVX
3650	6855	1835	37	8	0	0x0000000000000100	VPERMILPS	AVX
3651	6866	1835	37	8	0	0x0000000000000100	VPERMILPS	AVX
3652	6867	1835	37	8	0	0x0000000000000100	VPERMILPS	AVX
3653	6834	1834	37	8	0	0x0000000000000100	VPERMILPD	AVX
3654	6835	1834	37	8	0	0x0000000000000100	VPERMILPD	AVX
3655	6846	1834	37	8	0	0x0000000000000100	VPERMILPD	AVX
3656	6847	1834	37	8	0	0x0000000000000100	VPERMILPD	AVX
3657	6770	1827	37	8	0	0x0000000000000100	VPERM2F128	AVX
3658	6771	1827	37	8	0	0x0000000000000100	VPERM2F128	AVX
3659	8543	1964	37	8	0	0x0000000000000100	VROUNDPS	AVX
3660	8544	1964	37	8	0	0x0000000000000100	VROUNDPS	AVX
3661	8545	1964	37	8	0	0x0000000000000100	VROUNDPS	AVX
3662	8546	1964	37	8	0	0x0000000000000100	VROUNDPS	AVX
3663	8539	1963	37	8	0	0x0000000000000100	VROUNDPD	AVX
3664	8540	1963	37	8	0	0x0000000000000100	VROUNDPD	AVX
3665	8541	1963	37	8	0	0x0000000000000100	VROUNDPD	AVX
3666	8542	1963	37	8	0	0x0000000000000100	VROUNDPD	AVX
3667	8549	1966	37	8	0	0x0000000000000100	VROUNDSS	AVX
3668	8550	1966	37	8	0	0x0000000000000100	VROUNDSS	AVX
3669	8547	1965	37	8	0	0x0000000000000100	VROUNDSD	AVX
3670	8548	1965	37	8	0	0x0000000000000100	VROUNDSD	AVX
3671	3531	1477	37	8	0	0x0000000000000100	VBLENDPS	AVX
3672	3532	1477	37	8	0	0x0000000000000100	VBLENDPS	AVX
3673	3533	1477	37	8	0	0x0000000000000100	VBLENDPS	AVX
3674	3534	1477	37	8	0	0x0000000000000100	VBLENDPS	AVX
3675	3527	1476	37	8	0	0x0000000000000100	VBLENDPD	AVX
3676	3528	1476	37	8	0	0x0000000000000100	VBLENDPD	AVX
3677	3529	1476	37	8	0	0x0000000000000100	VBLENDPD	AVX
3678	3530	1476	37	8	0	0x0000000000000100	VBLENDPD	AVX
3679	6338	1813	37	8	0	0x0000000000000100	VPBLENDW	AVX
3680	6339	1813	37	8	0	0x0000000000000100	VPBLENDW	AVX
3681	6340	1813	46	9	0	0x0000000000000200	VPBLENDW	AVX2
3682	6341	1813	46	9	0	0x0000000000000200	VPBLENDW	AVX2
3683	6244	734	37	8	0	0x0000000000000100	VPALIGNR	AVX
3684	6245	734	37	8	0	0x0000000000000100	VPALIGNR	AVX
3685	6248	734	46	9	0	0x0000000000000200	VPALIGNR	AVX2
3686	6249	734	46	9	0	0x0000000000000200	VPALIGNR	AVX2
3687	6966	1843	37	8	0	0x0000000000000100	VPEXTRB	AVX
3688	6968	1843	37	8	0	0x0000000000000100	VPEXTRB	AVX
3689	6978	1846	37	8	0	0x0000000000000100	VPEXTRW	AVX
3690	6983	1846	37	8	0	0x0000000000000100	VPEXTRW	AVX
3691	6970	1844	37	8	0	0x0000000000000100	VPEXTRD	AVX
3692	6970	1844	37	8	0	0x0000000000000100	VPEXTRD	AVX
3693	6972	1844	37	8	0	0x0000000000000100	VPEXTRD	AVX
3694	6972	1844	37	8	0	0x0000000000000100	VPEXTRD	AVX
3695	6974	1845	37	8	0	0x0000000000000100	VPEXTRQ	AVX
3696	6976	1845	37	8	0	0x0000000000000100	VPEXTRQ	AVX
3697	4567	1656	37	8	0	0x0000000000000100	VEXTRACTPS	AVX
3698	4569	1656	37	8	0	0x0000000000000100	VEXTRACTPS	AVX
3699	5551	1740	37	8	0	0x0000000000000100	VINSERTF128	AVX
3700	5552	1740	37	8	0	0x0000000000000100	VINSERTF128	AVX
3701	4539	1646	37	8	0	0x0000000000000100	VEXTRACTF128	AVX
3702	4540	1646	37	8	0	0x0000000000000100	VEXTRACTF128	AVX
3703	4043	698	44	10	0	0x0000000000000400	VCVTPS2PH	F16C
3704	4047	698	44	10	0	0x0000000000000400	VCVTPS2PH	F16C
3705	4048	698	44	10	0	0x0000000000000400	VCVTPS2PH	F16C
3706	4051	698	44	10	0	0x0000000000000400	VCVTPS2PH	F16C
3707	7060	1859	37	8	0	0x0000000000000100	VPINSRB	AVX
3708	7061	1859	37	8	0	0x0000000000000100	VPINSRB	AVX
3709	5579	1750	37	8	0	0x0000000000000100	VINSERTPS	AVX
3710	5580	1750	37	8	0	0x0000000000000100	VINSERTPS	AVX
3711	7064	1860	37	8	0	0x0000000000000100	VPINSRD	AVX
3712	7064	1860	37	8	0	0x0000000000000100	VPINSRD	AVX
3713	7065	1860	37	8	0	0x0000000000000100	VPINSRD	AVX
3714	7065	1860	37	8	0	0x0000000000000100	VPINSRD	AVX
3715	7068	1861	37	8	0	0x0000000000000100	VPINSRQ	AVX
