form_id	source_form_id	mnemonic	isa	width	authority	witnesses	operand_semantics	capstone_real_name	capstone_groups
5158	A64/ldst/ldst_unscaled/LDUR_64_ldst_unscaled	ldur	A64	32	capstone	0xf84010c1,0xf84010e2,0xf840120b,0xf84013be,0xf84010df,0xf84013e1,0xf84000c1,0xf84020c1,0xf84030c1,0xf84ff0c1,0xf85000c1,0xf85fe0c1,0xf85ff0c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":8,""special31"":5,""transform"":1}]"	ldur	
5162	A64/ldst/ldst_immpost/STRB_32_ldst_immpost	strb	A64	32	capstone	0x380014c1,0x380014e2,0x3800160b,0x380017be,0x380014df,0x380017e1,0x380004c1,0x380024c1,0x380034c1,0x380ff4c1,0x381004c1,0x381fe4c1,0x381ff4c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	strb	
5163	A64/ldst/ldst_immpost/LDRB_32_ldst_immpost	ldrb	A64	32	capstone	0x384014c1,0x384014e2,0x3840160b,0x384017be,0x384014df,0x384017e1,0x384004c1,0x384024c1,0x384034c1,0x384ff4c1,0x385004c1,0x385fe4c1,0x385ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrb	
5164	A64/ldst/ldst_immpost/LDRSB_64_ldst_immpost	ldrsb	A64	32	capstone	0x388014c1,0x388014e2,0x3880160b,0x388017be,0x388014df,0x388017e1,0x388004c1,0x388024c1,0x388034c1,0x388ff4c1,0x389004c1,0x389fe4c1,0x389ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrsb	
5165	A64/ldst/ldst_immpost/LDRSB_32_ldst_immpost	ldrsb	A64	32	capstone	0x38c014c1,0x38c014e2,0x38c0160b,0x38c017be,0x38c014df,0x38c017e1,0x38c004c1,0x38c024c1,0x38c034c1,0x38cff4c1,0x38d004c1,0x38dfe4c1,0x38dff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrsb	
5170	A64/ldst/ldst_immpost/STRH_32_ldst_immpost	strh	A64	32	capstone	0x780014c1,0x780014e2,0x7800160b,0x780017be,0x780014df,0x780017e1,0x780004c1,0x780024c1,0x780034c1,0x780ff4c1,0x781004c1,0x781fe4c1,0x781ff4c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	strh	
5171	A64/ldst/ldst_immpost/LDRH_32_ldst_immpost	ldrh	A64	32	capstone	0x784014c1,0x784014e2,0x7840160b,0x784017be,0x784014df,0x784017e1,0x784004c1,0x784024c1,0x784034c1,0x784ff4c1,0x785004c1,0x785fe4c1,0x785ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrh	
5172	A64/ldst/ldst_immpost/LDRSH_64_ldst_immpost	ldrsh	A64	32	capstone	0x788014c1,0x788014e2,0x7880160b,0x788017be,0x788014df,0x788017e1,0x788004c1,0x788024c1,0x788034c1,0x788ff4c1,0x789004c1,0x789fe4c1,0x789ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrsh	
5173	A64/ldst/ldst_immpost/LDRSH_32_ldst_immpost	ldrsh	A64	32	capstone	0x78c014c1,0x78c014e2,0x78c0160b,0x78c017be,0x78c014df,0x78c017e1,0x78c004c1,0x78c024c1,0x78c034c1,0x78cff4c1,0x78d004c1,0x78dfe4c1,0x78dff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrsh	
5176	A64/ldst/ldst_immpost/STR_32_ldst_immpost	str	A64	32	capstone	0xb80014c1,0xb80014e2,0xb800160b,0xb80017be,0xb80014df,0xb80017e1,0xb80004c1,0xb80024c1,0xb80034c1,0xb80ff4c1,0xb81004c1,0xb81fe4c1,0xb81ff4c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	str	
5177	A64/ldst/ldst_immpost/LDR_32_ldst_immpost	ldr	A64	32	capstone	0xb84014c1,0xb84014e2,0xb840160b,0xb84017be,0xb84014df,0xb84017e1,0xb84004c1,0xb84024c1,0xb84034c1,0xb84ff4c1,0xb85004c1,0xb85fe4c1,0xb85ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	ldr	
5178	A64/ldst/ldst_immpost/LDRSW_64_ldst_immpost	ldrsw	A64	32	capstone	0xb88014c1,0xb88014e2,0xb880160b,0xb88017be,0xb88014df,0xb88017e1,0xb88004c1,0xb88024c1,0xb88034c1,0xb88ff4c1,0xb89004c1,0xb89fe4c1,0xb89ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	ldrsw	
5181	A64/ldst/ldst_immpost/STR_64_ldst_immpost	str	A64	32	capstone	0xf80014c1,0xf80014e2,0xf800160b,0xf80017be,0xf80014df,0xf80017e1,0xf80004c1,0xf80024c1,0xf80034c1,0xf80ff4c1,0xf81004c1,0xf81fe4c1,0xf81ff4c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":8,""special31"":5,""transform"":1}]"	str	
5182	A64/ldst/ldst_immpost/LDR_64_ldst_immpost	ldr	A64	32	capstone	0xf84014c1,0xf84014e2,0xf840160b,0xf84017be,0xf84014df,0xf84017e1,0xf84004c1,0xf84024c1,0xf84034c1,0xf84ff4c1,0xf85004c1,0xf85fe4c1,0xf85ff4c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":8,""special31"":5,""transform"":1}]"	ldr	
5185	A64/ldst/ldst_unpriv/STTRB_32_ldst_unpriv	sttrb	A64	32	capstone	0x380018c1,0x380018e2,0x38001a0b,0x38001bbe,0x380018df,0x38001be1,0x380008c1,0x380028c1,0x380038c1,0x380ff8c1,0x381008c1,0x381fe8c1,0x381ff8c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	sttrb	
5186	A64/ldst/ldst_unpriv/LDTRB_32_ldst_unpriv	ldtrb	A64	32	capstone	0x384018c1,0x384018e2,0x38401a0b,0x38401bbe,0x384018df,0x38401be1,0x384008c1,0x384028c1,0x384038c1,0x384ff8c1,0x385008c1,0x385fe8c1,0x385ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldtrb	
5187	A64/ldst/ldst_unpriv/LDTRSB_64_ldst_unpriv	ldtrsb	A64	32	capstone	0x388018c1,0x388018e2,0x38801a0b,0x38801bbe,0x388018df,0x38801be1,0x388008c1,0x388028c1,0x388038c1,0x388ff8c1,0x389008c1,0x389fe8c1,0x389ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldtrsb	
5188	A64/ldst/ldst_unpriv/LDTRSB_32_ldst_unpriv	ldtrsb	A64	32	capstone	0x38c018c1,0x38c018e2,0x38c01a0b,0x38c01bbe,0x38c018df,0x38c01be1,0x38c008c1,0x38c028c1,0x38c038c1,0x38cff8c1,0x38d008c1,0x38dfe8c1,0x38dff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldtrsb	
5189	A64/ldst/ldst_unpriv/STTRH_32_ldst_unpriv	sttrh	A64	32	capstone	0x780018c1,0x780018e2,0x78001a0b,0x78001bbe,0x780018df,0x78001be1,0x780008c1,0x780028c1,0x780038c1,0x780ff8c1,0x781008c1,0x781fe8c1,0x781ff8c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	sttrh	
5190	A64/ldst/ldst_unpriv/LDTRH_32_ldst_unpriv	ldtrh	A64	32	capstone	0x784018c1,0x784018e2,0x78401a0b,0x78401bbe,0x784018df,0x78401be1,0x784008c1,0x784028c1,0x784038c1,0x784ff8c1,0x785008c1,0x785fe8c1,0x785ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldtrh	
5191	A64/ldst/ldst_unpriv/LDTRSH_64_ldst_unpriv	ldtrsh	A64	32	capstone	0x788018c1,0x788018e2,0x78801a0b,0x78801bbe,0x788018df,0x78801be1,0x788008c1,0x788028c1,0x788038c1,0x788ff8c1,0x789008c1,0x789fe8c1,0x789ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldtrsh	
5192	A64/ldst/ldst_unpriv/LDTRSH_32_ldst_unpriv	ldtrsh	A64	32	capstone	0x78c018c1,0x78c018e2,0x78c01a0b,0x78c01bbe,0x78c018df,0x78c01be1,0x78c008c1,0x78c028c1,0x78c038c1,0x78cff8c1,0x78d008c1,0x78dfe8c1,0x78dff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldtrsh	
5193	A64/ldst/ldst_unpriv/STTR_32_ldst_unpriv	sttr	A64	32	capstone	0xb80018c1,0xb80018e2,0xb8001a0b,0xb8001bbe,0xb80018df,0xb8001be1,0xb80008c1,0xb80028c1,0xb80038c1,0xb80ff8c1,0xb81008c1,0xb81fe8c1,0xb81ff8c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	sttr	
5194	A64/ldst/ldst_unpriv/LDTR_32_ldst_unpriv	ldtr	A64	32	capstone	0xb84018c1,0xb84018e2,0xb8401a0b,0xb8401bbe,0xb84018df,0xb8401be1,0xb84008c1,0xb84028c1,0xb84038c1,0xb84ff8c1,0xb85008c1,0xb85fe8c1,0xb85ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	ldtr	
5195	A64/ldst/ldst_unpriv/LDTRSW_64_ldst_unpriv	ldtrsw	A64	32	capstone	0xb88018c1,0xb88018e2,0xb8801a0b,0xb8801bbe,0xb88018df,0xb8801be1,0xb88008c1,0xb88028c1,0xb88038c1,0xb88ff8c1,0xb89008c1,0xb89fe8c1,0xb89ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":4,""special31"":5,""transform"":1}]"	ldtrsw	
5196	A64/ldst/ldst_unpriv/STTR_64_ldst_unpriv	sttr	A64	32	capstone	0xf80018c1,0xf80018e2,0xf8001a0b,0xf8001bbe,0xf80018df,0xf8001be1,0xf80008c1,0xf80028c1,0xf80038c1,0xf80ff8c1,0xf81008c1,0xf81fe8c1,0xf81ff8c1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":8,""special31"":5,""transform"":1}]"	sttr	
5197	A64/ldst/ldst_unpriv/LDTR_64_ldst_unpriv	ldtr	A64	32	capstone	0xf84018c1,0xf84018e2,0xf8401a0b,0xf8401bbe,0xf84018df,0xf8401be1,0xf84008c1,0xf84028c1,0xf84038c1,0xf84ff8c1,0xf85008c1,0xf85fe8c1,0xf85ff8c1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":8,""special31"":5,""transform"":1}]"	ldtr	
5198	A64/ldst/ldst_immpre/STRB_32_ldst_immpre	strb	A64	32	capstone	0x38001cc1,0x38001ce2,0x38001e0b,0x38001fbe,0x38001cdf,0x38001fe1,0x38000cc1,0x38002cc1,0x38003cc1,0x380ffcc1,0x38100cc1,0x381fecc1,0x381ffcc1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	strb	
5199	A64/ldst/ldst_immpre/LDRB_32_ldst_immpre	ldrb	A64	32	capstone	0x38401cc1,0x38401ce2,0x38401e0b,0x38401fbe,0x38401cdf,0x38401fe1,0x38400cc1,0x38402cc1,0x38403cc1,0x384ffcc1,0x38500cc1,0x385fecc1,0x385ffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrb	
5200	A64/ldst/ldst_immpre/LDRSB_64_ldst_immpre	ldrsb	A64	32	capstone	0x38801cc1,0x38801ce2,0x38801e0b,0x38801fbe,0x38801cdf,0x38801fe1,0x38800cc1,0x38802cc1,0x38803cc1,0x388ffcc1,0x38900cc1,0x389fecc1,0x389ffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrsb	
5201	A64/ldst/ldst_immpre/LDRSB_32_ldst_immpre	ldrsb	A64	32	capstone	0x38c01cc1,0x38c01ce2,0x38c01e0b,0x38c01fbe,0x38c01cdf,0x38c01fe1,0x38c00cc1,0x38c02cc1,0x38c03cc1,0x38cffcc1,0x38d00cc1,0x38dfecc1,0x38dffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":1,""special31"":5,""transform"":1}]"	ldrsb	
5206	A64/ldst/ldst_immpre/STRH_32_ldst_immpre	strh	A64	32	capstone	0x78001cc1,0x78001ce2,0x78001e0b,0x78001fbe,0x78001cdf,0x78001fe1,0x78000cc1,0x78002cc1,0x78003cc1,0x780ffcc1,0x78100cc1,0x781fecc1,0x781ffcc1	"[{""access"":1,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":2,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	strh	
5207	A64/ldst/ldst_immpre/LDRH_32_ldst_immpre	ldrh	A64	32	capstone	0x78401cc1,0x78401ce2,0x78401e0b,0x78401fbe,0x78401cdf,0x78401fe1,0x78400cc1,0x78402cc1,0x78403cc1,0x784ffcc1,0x78500cc1,0x785fecc1,0x785ffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrh	
5208	A64/ldst/ldst_immpre/LDRSH_64_ldst_immpre	ldrsh	A64	32	capstone	0x78801cc1,0x78801ce2,0x78801e0b,0x78801fbe,0x78801cdf,0x78801fe1,0x78800cc1,0x78802cc1,0x78803cc1,0x788ffcc1,0x78900cc1,0x789fecc1,0x789ffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":3,""second_start"":0,""second_width"":0,""size"":8,""special31"":4,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrsh	
5209	A64/ldst/ldst_immpre/LDRSH_32_ldst_immpre	ldrsh	A64	32	capstone	0x78c01cc1,0x78c01ce2,0x78c01e0b,0x78c01fbe,0x78c01cdf,0x78c01fe1,0x78c00cc1,0x78c02cc1,0x78c03cc1,0x78cffcc1,0x78d00cc1,0x78dfecc1,0x78dffcc1	"[{""access"":2,""addend"":0,""bit_start"":0,""bit_width"":5,""kind"":1,""multiplier"":0,""reg_class"":2,""second_start"":0,""second_width"":0,""size"":4,""special31"":2,""transform"":0},{""access"":1,""addend"":0,""bit_start"":5,""bit_width"":5,""kind"":5,""multiplier"":1,""reg_class"":3,""second_start"":12,""second_width"":9,""size"":2,""special31"":5,""transform"":1}]"	ldrsh	
