descriptor_index	iform_id	iclass_id	encoding_space	map	opcode	opcode_hex	iclass	iform	isa_set	extension	category	pattern	pattern_digest	attributes	mode	easz	eosz	prefix	has_modrm	mod_required	reg_required	rm_required	partial_opcode	rexw	rex2	evex_pp	u_bit	vl	nd	nf	undocumented	cpuid_digest	operand_digest	record_digest	source_order
6081	7863	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_XMMu16_MASKmskw_XMMu16_MEMu16_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] BCRC=0 MODRM() VL=0 REXW=1 SKIP_OSZ=1 ESIZE_16_BITS() NELEM_FULLMEM()	b8d07125a5ec6f3e95d869a52b8f72d819d04a9bb3be56c8def79ba7c91901f8	DISP8_FULLMEM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	9ddf6c08d440408c0447ea9724f7c04d42de1f55b13f8be0d85e9547ece05ece	a266b2a0861127a97349ad8730b385a00c365a6d8fc670d0073ba7c47bfc87ef	8504
6082	7864	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_XMMu16_MASKmskw_XMMu16_XMMu16_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=0 REXW=1 SKIP_OSZ=1	7f7ee5b8034d87ec71d1118b7b6a0d998657e18ed54f0489c2fc3a5ce11eec5b	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	00c59504da3ce7d47359ecf20aec0975a4b7bf4fee6017c2f29f584c65db153f	061b83a51f997e0442c7f7848868bb608ca48d9dcc8a6924dd58de841187b526	8503
6083	7865	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_YMMu16_MASKmskw_YMMu16_MEMu16_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] BCRC=0 MODRM() VL=1 REXW=1 SKIP_OSZ=1 ESIZE_16_BITS() NELEM_FULLMEM()	abcb886611cf0fada851b8c61163344b91f0bf67bbe00ad4da7ab1ae7d7213fa	DISP8_FULLMEM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	e27f5701ac47a537377f1fec2abad330e0ba933eac0e2ab8af4367820392854a	f355ab1c8166faa846e583191533be03372c488679a1118a4b462a120bdc6b8d	8506
6084	7866	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_YMMu16_MASKmskw_YMMu16_YMMu16_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=1 REXW=1 SKIP_OSZ=1	64e8270d21a497de0bc1024d126caa29d14fa074c22e10c997d1135ef247948a	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	77271ef190adbb783a47aba3c2d91d15b2e16d1460aef2cfb3d6742f5ddab26a	19315574e31fd101d2919c96d0fe0836b0c1af14d363fba861f1d9f47488555b	8505
6085	7867	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_ZMMu16_MASKmskw_ZMMu16_MEMu16_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] BCRC=0 MODRM() VL=2 REXW=1 SKIP_OSZ=1 ESIZE_16_BITS() NELEM_FULLMEM()	9ad810b9f165287ea702d5824d3bcecf1058985a9081ea813529b40e7652ac4a	DISP8_FULLMEM,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	3a24ee0d9d4dead8a1fc21616e36a186f8b30783fa43b74df3476bef9347ac80	9122ef3fc1939e10a286cad98dca959c6e39c8f2f55cb975167ca8841258d3ea	8508
6086	7868	1074	evex	2	114	0x72	VPSHRDVW	VPSHRDVW_ZMMu16_MASKmskw_ZMMu16_ZMMu16_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x72 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=2 REXW=1 SKIP_OSZ=1	15fe4fcadb7e06f0fffddd41ea8f061c3577575d299201a484751f30b467ae8d	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	6e29afd3d8a545e6d54b4f1fcb11b5dfb28c7beea4e674b757da9528779c8618	dfa0ddaaf40145aa76fd617d80ca9ffbcff88ddc4c7a6bc364dfc3bf98353547	8507
6087	7851	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_XMMu32_MASKmskw_XMMu32_MEMu32_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=0 REXW=0 SKIP_OSZ=1 ESIZE_32_BITS() NELEM_FULL()	b917a4f8548a93aace540774aabde62b3a19583a0ac742fcb8d88608d67f2742	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	2a9e2c56d24589c2a70506e23adb3724e645f7037aef605dc8f3a73065dedb15	7ebed9864a1e781af33c6a40ee788187f42cd79d42647c88df98df3d46973fbd	8492
6088	7852	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_XMMu32_MASKmskw_XMMu32_XMMu32_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=0 REXW=0 SKIP_OSZ=1	87d48058345fad15ba503ecdda43dd573a966a02254a03f14705a3cec206f127	MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	c1704729eb158ba4908e182c3714c1278fe7d72ae3119d06670927d2ceb5af31	270022189cec69df18a9852b6e6d41d67574d0757c1e470a1073b776a3fec7e3	8491
6089	7853	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_YMMu32_MASKmskw_YMMu32_MEMu32_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=1 REXW=0 SKIP_OSZ=1 ESIZE_32_BITS() NELEM_FULL()	62f1bf9fd1cab8b0ece0debfd43ccb8ce891503e7b38e54ca5e5f0f3c2a474c0	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	8cac2b4ead6c5682576b41206733062d2aa2f30eb27f7fe89f62090b5fca9d93	46e172a0c0fcb46049821f56ee94402f1af6046cc638db5940324a0d2f456204	8494
6090	7854	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_YMMu32_MASKmskw_YMMu32_YMMu32_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=1 REXW=0 SKIP_OSZ=1	19ff1966a24cd0230b78573f7b383791ce59e8377bb336f5c791e441d40681c1	MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	4788fa828ed0cce960a21a5e74ee3e6fda13010cb9ea2910b5ddb8a97ccedc72	4f3561b05c889a8346550a4bc37341683360705e0c73424935776011aa0f036e	8493
6091	7855	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_ZMMu32_MASKmskw_ZMMu32_MEMu32_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=2 REXW=0 SKIP_OSZ=1 ESIZE_32_BITS() NELEM_FULL()	c67ed475e4c0737b4540d0e4dd2f929bc736f492291cb31b832f9da525d088ef	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	0	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	2bbbdfe1686108af8503899513e1c990110dc1d43131973a8743e09e656db720	7fd375313019f4a8fe61873d0c029d34f481558fe1662987d72e03ae59a1fd14	8496
6092	7856	1075	evex	2	115	0x73	VPSHRDVD	VPSHRDVD_ZMMu32_MASKmskw_ZMMu32_ZMMu32_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=2 REXW=0 SKIP_OSZ=1	d7a0fe38980b177e79faaad027e24c6347423838f60c74aa4b768c2e37d05108	MASKOP_EVEX	16,32,64			66	True	3			False	0	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	05a72612437e6555e666fbc3da6b9e3b57680568c8902324e0195cecc3d11a1f	d01ef0363f6f9548f769e5c4ffe89be87322ec177193fa811dfda3151422d04b	8495
6093	7857	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_XMMu64_MASKmskw_XMMu64_MEMu64_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=0 REXW=1 SKIP_OSZ=1 ESIZE_64_BITS() NELEM_FULL()	3dfee04c82f5816aa6f9a9daff0034edfbd01a9f87956b1ebabec64c4c8e678e	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	4737fad99dc07023fae2f354a68bd40209a56a8a4f1ddef918686fe99db5bb71	3c91a7d3fe5a056edba035b79ecd3467e63d88453590b3094f33d8fd0e4c23f5	8498
6094	7858	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_XMMu64_MASKmskw_XMMu64_XMMu64_AVX512	AVX512_VBMI2_128	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=0 REXW=1 SKIP_OSZ=1	4e8b5f4a92a4b15ca7f6f64d298ddcaf9c20adc23c035114bf229d7f4d8ed86b	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	128	0	0	False	b447edbd2d28984505c7625dc7ac787abcdaf7079a55c9b0b86ff74b60bd28ec	3db78501f3f6f91e68cdcfded3c095d4d34270152adc292c0118b854bb07ac67	13d1a92f8185e0f9ca31e2906a42ab77637b7e3c4ec07277b1b1d71aa7771add	8497
6095	7859	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_YMMu64_MASKmskw_YMMu64_MEMu64_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=1 REXW=1 SKIP_OSZ=1 ESIZE_64_BITS() NELEM_FULL()	7c43427b4b073da6400414d2fb59c7649e796acde7e708ce6fb3c9359cb0991b	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	c130792e9089abde1926e4c26f7a1cb6bee0b78e62d0bbb2297578cca19fd9aa	b1f5bae866f8608166bc19b0bcec3e78ca6ee83679f2e0826eacd87d1706f62c	8500
6096	7860	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_YMMu64_MASKmskw_YMMu64_YMMu64_AVX512	AVX512_VBMI2_256	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=1 REXW=1 SKIP_OSZ=1	fa599984efd1d9e90a25a207a305b22a8e49074ebf8c2d2795ffb3954f1b756e	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	256	0	0	False	f32b8f86b0ee33c38c1e9a10b0b65b3d65622e76e2019d8273620c4cd656c80b	c0810e8ce7af67f6ab005b69da1c58569d19ca349367d68479460e352d372ef3	824a639ae0be08a31555271f9f7cb9d53d8141dae7f4219839a1f442cf8003b2	8499
6097	7861	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_ZMMu64_MASKmskw_ZMMu64_MEMu64_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[mm] MOD!=3 UBIT=1 REG[rrr] RM[nnn] MODRM() VL=2 REXW=1 SKIP_OSZ=1 ESIZE_64_BITS() NELEM_FULL()	7625c8603d00e72a5ea293efcb73d71e47598a4bd1ffe8f95970f1dd8fcb612d	BROADCAST_ENABLED,DISP8_FULL,MASKOP_EVEX,MEMORY_FAULT_SUPPRESSION	16,32,64			66	True	0,1,2			False	1	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	471e3b2f3e2f88def055f8696732622adccacd7069752a307e0c52f9146988d9	978a4ac08efb3b4ec478447f41adb29358eb15de5a3d8bad0c9c3484c8d022a8	8502
6098	7862	1076	evex	2	115	0x73	VPSHRDVQ	VPSHRDVQ_ZMMu64_MASKmskw_ZMMu64_ZMMu64_AVX512	AVX512_VBMI2_512	AVX512EVEX	VBMI2	VEXVALID=2 0x73 VEX_PREFIX=1 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] VL=2 REXW=1 SKIP_OSZ=1	cdc3fd8e3bd5203bd6e169c326d9c653b5b79c0cafa76235fe644b2d3e7d1f22	MASKOP_EVEX	16,32,64			66	True	3			False	1	PROHIBITED	1	1	512	0	0	False	4b2b90d3cc9c3802970f39b6e0a12b07d74c0655365de1ec0a6079298e5dc923	91531bfe016544ba5d0b549eba9e959eae51b0d5bbe4c9dbde83ede4d8fb8aa6	2b5514af502b07d3f182b847257aba1bc7f4035c4a58851190a00422fcb119ca	8501
6099	3661	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_XMMbf8_MASKmskw_XMMf16_MEMf16_AVX512	AVX512_FP8_CONVERT_128	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=0 ESIZE_16_BITS() NELEM_FULL()	b65d69e21d62979c0da80e5bd533d27913785d438547e232d50128c0b16c63da	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	0,1,2			False	0	PROHIBITED	2	1	128	0	0	False	ddcc81b15e56939fcbc0be68a9ddbfae1e4b851ef97fbd667cf5549fd4ff1c12	139abc4aecc8b1fc52761e90363a400431d449fc682dfe36b6e64d697548f862	315fd11407b658b0d42f0b1a89a9b07f0b772f457f9e2102f51e2904aaea7b05	9247
6100	3662	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_XMMbf8_MASKmskw_XMMf16_XMMf16_AVX512	AVX512_FP8_CONVERT_128	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=0	666d75f08c159bc7d1033de06226bbe945592ea5a48f15d9242fa5341e431b47	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	3			False	0	PROHIBITED	2	1	128	0	0	False	ddcc81b15e56939fcbc0be68a9ddbfae1e4b851ef97fbd667cf5549fd4ff1c12	468d66d6960e8edd90cce7dcfa7a6ad31683224906164d237e9d31bae2c0338a	fd522bec96af5c6a02c095f156a68159cdf7dd95a1f844bd5bdccf0e905f65f0	9246
6101	3663	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_YMMbf8_MASKmskw_YMMf16_MEMf16_AVX512	AVX512_FP8_CONVERT_256	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=1 ESIZE_16_BITS() NELEM_FULL()	ff4f0a62727d8d585f9a20bbc7e38756d3bd1cc8c93b5ab370792d5da29fceeb	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	0,1,2			False	0	PROHIBITED	2	1	256	0	0	False	77ff5a2bb87cbfcd929147f2025df70ca6d9c375c25f6bf807dbc4f1f765b221	80c98082a0d7178b72b8ae9a507bc3d8b43985661eefb6eb5ee5312b8960f748	d8ce4f3cce5218231724b6bd617c8248673c55fbbef73a24c3b4a8974fed52ae	9249
6102	3664	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_YMMbf8_MASKmskw_YMMf16_YMMf16_AVX512	AVX512_FP8_CONVERT_256	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=1	5b92d041df48c93a46df77bd64fd508224bfe5e768e183b061a3049c6d72ffea	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	3			False	0	PROHIBITED	2	1	256	0	0	False	77ff5a2bb87cbfcd929147f2025df70ca6d9c375c25f6bf807dbc4f1f765b221	a81d7ee9be7c389f63e1575a0ddf3e894d330c18d9e0f5bdbe7b432995c225db	4b51870f0db9023f6c3349a5fd063eeb455c4da5c152d555062f7e802974306f	9248
6103	3665	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_ZMMbf8_MASKmskw_ZMMf16_MEMf16_AVX512	AVX512_FP8_CONVERT_512	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=2 ESIZE_16_BITS() NELEM_FULL()	5ecb7a432c979e6c80de52195ab113adb727e56296fcaf52e4a6c9edebaebec8	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	0,1,2			False	0	PROHIBITED	2	1	512	0	0	False	b77982ce9232e545e81a28072d35a32bb530c8671948bef1cf3236b33b95ccea	42566d3123ee24a7f7a181d562eefea26a3c22e2f5a220391cc3492886cc35a3	0df2e7cdd0d0e9c864c2822849d278ae59cfd1eb6c37a20c2b01d38f3bf6afa7	9251
6104	3666	1510	evex	2	116	0x74	VCVT2PH2BF8	VCVT2PH2BF8_ZMMbf8_MASKmskw_ZMMf16_ZMMf16_AVX512	AVX512_FP8_CONVERT_512	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=2 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=2	27f760fcb7f3613172a37656908565c99f0f0b1ffcb587d05777e7c85478e02d	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			F2	True	3			False	0	PROHIBITED	2	1	512	0	0	False	b77982ce9232e545e81a28072d35a32bb530c8671948bef1cf3236b33b95ccea	0598122685c978a40437588b6f9cb3737170de9d5cc8f19328a286f02cc90339	e085b1c178757bea0e48edcb0daf93cc6703fc19d7e77b120e6766038cabba05	9250
6105	3727	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_XMMbf8_MASKmskw_XMM2i8_MEMf16_AVX512_VL128	AVX512_FP8_CONVERT_128	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=0 ESIZE_16_BITS() NELEM_FULL()	e576f6a54cc042afdaaaa498fa34a9e598e98eae6b7e8000a6a0624c835b89bd	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	128	0	0	False	ddcc81b15e56939fcbc0be68a9ddbfae1e4b851ef97fbd667cf5549fd4ff1c12	f11b862bee8b552ff310918682f636d0c3c685502b5c989c680b950d59473248	5b22099bfc447237e02aa82c86d9f4612ce64c0fb36d211be671b6b599aeefea	9290
6106	3728	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_XMMbf8_MASKmskw_XMM2i8_XMMf16_AVX512	AVX512_FP8_CONVERT_128	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=0	09f86f7f3211e24036fca1289501cc028b3bec79fab0e1a4cc486bdc078e5e8b	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	128	0	0	False	ddcc81b15e56939fcbc0be68a9ddbfae1e4b851ef97fbd667cf5549fd4ff1c12	01d54c0f2e1e4d8b36518443596a6fb197ff02b7a2b8538fea65e84a8e16301e	dff256d9ba387182cbb46d7d05b03674450cf79473b88f5eda9ffc6b1f459fb9	9289
6107	3729	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_XMMbf8_MASKmskw_YMM2i8_MEMf16_AVX512_VL256	AVX512_FP8_CONVERT_256	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=1 ESIZE_16_BITS() NELEM_FULL()	396200b7bf6c9612543189a920749723d98011889d5a58a7b6a36b3979c81344	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	256	0	0	False	77ff5a2bb87cbfcd929147f2025df70ca6d9c375c25f6bf807dbc4f1f765b221	6ee8423fcb7b858a3405c874b9ed7921e43fe43169ed459a7425cdf66f76ccb1	7ebf7cfc7169cb3e3f3c5a70e3ac01ac12ab8efa8564401fd972bc331b5649c6	9292
6108	3730	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_XMMbf8_MASKmskw_YMM2i8_YMMf16_AVX512	AVX512_FP8_CONVERT_256	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=1	05db2a2e81890397ec4725cd0150c7e2a4c9287e8eb8291269a313abe448388b	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	256	0	0	False	77ff5a2bb87cbfcd929147f2025df70ca6d9c375c25f6bf807dbc4f1f765b221	b347b3ddfed722cffd4df4a3fd5580d2f317adacd5ebcbcdfb0da94a30f8f3b9	2fed35bbbf7f371fe47776737f39c37fbcf6d1675ba3dfe0f626201bcdaaa4d5	9291
6109	3731	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_YMMbf8_MASKmskw_ZMM2i8_MEMf16_AVX512_VL512	AVX512_FP8_CONVERT_512	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[mm] MOD!=3 REG[rrr] RM[nnn] MODRM() UBIT=1 REXW=0 SKIP_OSZ=1 VL=2 ESIZE_16_BITS() NELEM_FULL()	d4ad1f900d1ff36df4ea9cada541beee2c3d9e5ac172ecb050e8ad635c0987cb	BROADCAST_ENABLED,DISP8_FULL,FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	0,1,2			False	0	PROHIBITED	0	1	512	0	0	False	b77982ce9232e545e81a28072d35a32bb530c8671948bef1cf3236b33b95ccea	d6bf255d225e99d3205351c4990b0e8c1f0494e927dfd040a135bba5a2822619	09d46691dd264ad46c589cefe9caf2c3aac1bf387c3eb14659cfbe730ed9314d	9294
6110	3732	1522	evex	2	116	0x74	VCVTBIASPH2BF8	VCVTBIASPH2BF8_YMMbf8_MASKmskw_ZMM2i8_ZMMf16_AVX512	AVX512_FP8_CONVERT_512	AVX512EVEX	CONVERT	VEXVALID=2 0x74 VEX_PREFIX=0 MAP=2 MOD[0b11] MOD=3 BCRC=0 UBIT=1 REG[rrr] RM[nnn] REXW=0 SKIP_OSZ=1 VL=2	48221d3c1fa867255bf37d50c1ff67fbbdfe50a92167bc47bed936f1e45c7651	FIXED_ROUNDING_RNE,MASKOP_EVEX	16,32,64			NP	True	3			False	0	PROHIBITED	0	1	512	0	0	False	b77982ce9232e545e81a28072d35a32bb530c8671948bef1cf3236b33b95ccea	3eab114ae65fe16fb3886fe0898587e08c1f39a310b34af1f9df34c48f8a8659	332924e226f3775e8fa130776ea916be4478cb865bd1486de661485b6671a6e7	9293
